Time,Queue Density
0,1
0,1
0,1
0,1
0,1
0.333333,0.0834731
0.333333,0.0834731
0.333333,0.0834731
0.333333,0.0834731
0.333333,0.0834731
0.666667,0.102314
0.666667,0.102314
0.666667,0.102314
0.666667,0.102314
0.666667,0.102314
1,0.108334
1,0.108334
1,0.108334
1,0.108334
1,0.108334
1.33333,0.11306
1.33333,0.11306
1.33333,0.11306
1.33333,0.11306
1.33333,0.11306
1.66667,0.119561
1.66667,0.119561
1.66667,0.119561
1.66667,0.119561
1.66667,0.119561
2,0.127449
2,0.127449
2,0.127449
2,0.127449
2,0.127449
2.33333,0.130451
2.33333,0.130451
2.33333,0.130451
2.33333,0.130451
2.33333,0.130451
2.66667,0.133202
2.66667,0.133202
2.66667,0.133202
2.66667,0.133202
2.66667,0.133202
3,0.137998
3,0.137998
3,0.137998
3,0.137998
3,0.137998
3.33333,0.139601
3.33333,0.139601
3.33333,0.139601
3.33333,0.139601
3.33333,0.139601
3.66667,0.145679
3.66667,0.145679
3.66667,0.145679
3.66667,0.145679
3.66667,0.145679
4,0.148164
4,0.148164
4,0.148164
4,0.148164
4,0.148164
4.33333,0.142662
4.33333,0.142662
4.33333,0.142662
4.33333,0.142662
4.33333,0.142662
4.66667,0.141615
4.66667,0.141615
4.66667,0.141615
4.66667,0.141615
4.66667,0.141615
5,0.145468
5,0.145468
5,0.145468
5,0.145468
5,0.145468
5.33333,0.155915
5.33333,0.155915
5.33333,0.155915
5.33333,0.155915
5.33333,0.155915
5.66667,0.17373
5.66667,0.17373
5.66667,0.17373
5.66667,0.17373
5.66667,0.17373
6,0.198833
6,0.198833
6,0.198833
6,0.198833
6,0.198833
6.33333,0.210425
6.33333,0.210425
6.33333,0.210425
6.33333,0.210425
6.33333,0.210425
6.66667,0.214355
6.66667,0.214355
6.66667,0.214355
6.66667,0.214355
6.66667,0.214355
7,0.213277
7,0.213277
7,0.213277
7,0.213277
7,0.213277
7.33333,0.224172
7.33333,0.224172
7.33333,0.224172
7.33333,0.224172
7.33333,0.224172
7.66667,0.23909
7.66667,0.23909
7.66667,0.23909
7.66667,0.23909
7.66667,0.23909
8,0.241089
8,0.241089
8,0.241089
8,0.241089
8,0.241089
8.33333,0.24306
8.33333,0.24306
8.33333,0.24306
8.33333,0.24306
8.33333,0.24306
8.66667,0.246171
8.66667,0.246171
8.66667,0.246171
8.66667,0.246171
8.66667,0.246171
9,0.252716
9,0.252716
9,0.252716
9,0.252716
9,0.252716
9.33333,0.26147
9.33333,0.26147
9.33333,0.26147
9.33333,0.26147
9.33333,0.26147
9.66667,0.261619
9.66667,0.261619
9.66667,0.261619
9.66667,0.261619
9.66667,0.261619
10,0.256791
10,0.256791
10,0.256791
10,0.256791
10,0.256791
10.3333,0.252163
10.3333,0.252163
10.3333,0.252163
10.3333,0.252163
10.3333,0.252163
10.6667,0.2446
10.6667,0.2446
10.6667,0.2446
10.6667,0.2446
10.6667,0.2446
11,0.240626
11,0.240626
11,0.240626
11,0.240626
11,0.240626
11.3333,0.237719
11.3333,0.237719
11.3333,0.237719
11.3333,0.237719
11.3333,0.237719
11.6667,0.235469
11.6667,0.235469
11.6667,0.235469
11.6667,0.235469
11.6667,0.235469
12,0.234979
12,0.234979
12,0.234979
12,0.234979
12,0.234979
12.3333,0.233369
12.3333,0.233369
12.3333,0.233369
12.3333,0.233369
12.3333,0.233369
12.6667,0.232131
12.6667,0.232131
12.6667,0.232131
12.6667,0.232131
12.6667,0.232131
13,0.234012
13,0.234012
13,0.234012
13,0.234012
13,0.234012
13.3333,0.234447
13.3333,0.234447
13.3333,0.234447
13.3333,0.234447
13.3333,0.234447
13.6667,0.235156
13.6667,0.235156
13.6667,0.235156
13.6667,0.235156
13.6667,0.235156
14,0.234537
14,0.234537
14,0.234537
14,0.234537
14,0.234537
14.3333,0.234321
14.3333,0.234321
14.3333,0.234321
14.3333,0.234321
14.3333,0.234321
14.6667,0.2342
14.6667,0.2342
14.6667,0.2342
14.6667,0.2342
14.6667,0.2342
15,0.233518
15,0.233518
15,0.233518
15,0.233518
15,0.233518
15.3333,0.233263
15.3333,0.233263
15.3333,0.233263
15.3333,0.233263
15.3333,0.233263
15.6667,0.233902
15.6667,0.233902
15.6667,0.233902
15.6667,0.233902
15.6667,0.233902
16,0.231903
16,0.231903
16,0.231903
16,0.231903
16,0.231903
16.3333,0.23244
16.3333,0.23244
16.3333,0.23244
16.3333,0.23244
16.3333,0.23244
16.6667,0.232381
16.6667,0.232381
16.6667,0.232381
16.6667,0.232381
16.6667,0.232381
17,0.23168
17,0.23168
17,0.23168
17,0.23168
17,0.23168
17.3333,0.232174
17.3333,0.232174
17.3333,0.232174
17.3333,0.232174
17.3333,0.232174
17.6667,0.232056
17.6667,0.232056
17.6667,0.232056
17.6667,0.232056
17.6667,0.232056
18,0.230579
18,0.230579
18,0.230579
18,0.230579
18,0.230579
18.3333,0.231006
18.3333,0.231006
18.3333,0.231006
18.3333,0.231006
18.3333,0.231006
18.6667,0.234784
18.6667,0.234784
18.6667,0.234784
18.6667,0.234784
18.6667,0.234784
19,0.24188
19,0.24188
19,0.24188
19,0.24188
19,0.24188
19.3333,0.239635
19.3333,0.239635
19.3333,0.239635
19.3333,0.239635
19.3333,0.239635
19.6667,0.235081
19.6667,0.235081
19.6667,0.235081
19.6667,0.235081
19.6667,0.235081
20,0.229462
20,0.229462
20,0.229462
20,0.229462
20,0.229462
20.3333,0.227675
20.3333,0.227675
20.3333,0.227675
20.3333,0.227675
20.3333,0.227675
20.6667,0.229231
20.6667,0.229231
20.6667,0.229231
20.6667,0.229231
20.6667,0.229231
21,0.232142
21,0.232142
21,0.232142
21,0.232142
21,0.232142
21.3333,0.232863
21.3333,0.232863
21.3333,0.232863
21.3333,0.232863
21.3333,0.232863
21.6667,0.23304
21.6667,0.23304
21.6667,0.23304
21.6667,0.23304
21.6667,0.23304
22,0.232687
22,0.232687
22,0.232687
22,0.232687
22,0.232687
22.3333,0.232558
22.3333,0.232558
22.3333,0.232558
22.3333,0.232558
22.3333,0.232558
22.6667,0.233408
22.6667,0.233408
22.6667,0.233408
22.6667,0.233408
22.6667,0.233408
23,0.240481
23,0.240481
23,0.240481
23,0.240481
23,0.240481
23.3333,0.242108
23.3333,0.242108
23.3333,0.242108
23.3333,0.242108
23.3333,0.242108
23.6667,0.240227
23.6667,0.240227
23.6667,0.240227
23.6667,0.240227
23.6667,0.240227
24,0.240317
24,0.240317
24,0.240317
24,0.240317
24,0.240317
24.3333,0.240603
24.3333,0.240603
24.3333,0.240603
24.3333,0.240603
24.3333,0.240603
24.6667,0.23987
24.6667,0.23987
24.6667,0.23987
24.6667,0.23987
24.6667,0.23987
25,0.239866
25,0.239866
25,0.239866
25,0.239866
25,0.239866
25.3333,0.238016
25.3333,0.238016
25.3333,0.238016
25.3333,0.238016
25.3333,0.238016
25.6667,0.24393
25.6667,0.24393
25.6667,0.24393
25.6667,0.24393
25.6667,0.24393
26,0.252943
26,0.252943
26,0.252943
26,0.252943
26,0.252943
26.3333,0.259914
26.3333,0.259914
26.3333,0.259914
26.3333,0.259914
26.3333,0.259914
26.6667,0.261784
26.6667,0.261784
26.6667,0.261784
26.6667,0.261784
26.6667,0.261784
27,0.265628
27,0.265628
27,0.265628
27,0.265628
27,0.265628
27.3333,0.283078
27.3333,0.283078
27.3333,0.283078
27.3333,0.283078
27.3333,0.283078
27.6667,0.307076
27.6667,0.307076
27.6667,0.307076
27.6667,0.307076
27.6667,0.307076
28,0.329864
28,0.329864
28,0.329864
28,0.329864
28,0.329864
28.3333,0.359682
28.3333,0.359682
28.3333,0.359682
28.3333,0.359682
28.3333,0.359682
28.6667,0.386466
28.6667,0.386466
28.6667,0.386466
28.6667,0.386466
28.6667,0.386466
29,0.412498
29,0.412498
29,0.412498
29,0.412498
29,0.412498
29.3333,0.4319
29.3333,0.4319
29.3333,0.4319
29.3333,0.4319
29.3333,0.4319
29.6667,0.446799
29.6667,0.446799
29.6667,0.446799
29.6667,0.446799
29.6667,0.446799
30,0.461365
30,0.461365
