0.133333,0.0908247
0.2,0.0837631
0.266667,0.0912753
0.333333,0.098764
0.4,0.0806947
0.466667,0.0668812
0.533333,0.0692677
0.6,0.0590789
0.666667,0.0748597
0.733333,0.0777713
0.8,0.0681508
0.866667,0.0765487
0.933333,0.0705413
1,0.0652627
1.06667,0.0797856
1.13333,0.0793467
1.2,0.0713328
1.26667,0.0786805
1.33333,0.084778
1.4,0.0710468
1.46667,0.0821995
1.53333,0.0840648
1.6,0.0756866
1.66667,0.0876152
1.73333,0.0943123
1.8,0.0917769
1.86667,0.11931
1.93333,0.119102
2,0.106045
2.06667,0.121708
2.13333,0.12618
2.2,0.105442
2.26667,0.129797
2.33333,0.134436
2.4,0.104046
2.46667,0.111226
2.53333,0.106468
2.6,0.0953978
2.66667,0.0999514
2.73333,0.097898
2.8,0.101104
2.86667,0.0992421
2.93333,0.0954096
3,0.151792
3.06667,0.105485
3.13333,0.0986896
3.2,0.0990423
3.26667,0.0962012
3.33333,0.0899273
3.4,0.0955154
3.46667,0.0948414
3.53333,0.0948492
3.6,0.0674768
3.66667,0.103365
3.73333,0.0809024
3.8,0.0581267
3.86667,0.0892062
3.93333,0.0969497
4,0.059898
4.06667,0.0538944
4.13333,0.0548467
4.2,0.0470171
4.26667,0.0689698
4.33333,0.0656193
4.4,0.0570334
4.46667,0.0579895
4.53333,0.0578876
4.6,0.0548114
4.66667,0.0987523
4.73333,0.0623001
4.8,0.0612813
4.86667,0.0557049
4.93333,0.0579307
5,0.0678373
5.06667,0.0588477
5.13333,0.059126
5.2,0.0643301
5.26667,0.185043
5.33333,0.0696517
5.4,0.137195
5.46667,0.0767407
5.53333,0.0863181
5.6,0.0861888
5.66667,0.0952136
5.73333,0.102318
5.8,0.0905621
5.86667,0.102483
5.93333,0.0921531
6,0.113075
6.06667,0.101409
6.13333,0.102028
6.2,0.100641
6.26667,0.100484
6.33333,0.133053
6.4,0.113185
6.46667,0.109219
6.53333,0.111806
6.6,0.106974
6.66667,0.111919
6.73333,0.108036
6.8,0.110117
6.86667,0.107879
6.93333,0.138735
7,0.130541
7.06667,0.124835
7.13333,0.138904
7.2,0.147388
7.26667,0.13694
7.33333,0.135835
7.4,0.130087
7.46667,0.144127
7.53333,0.143822
7.6,0.171625
7.66667,0.150268
7.73333,0.15635
7.8,0.153003
7.86667,0.160359
7.93333,0.163862
8,0.214081
8.06667,0.161938
8.13333,0.167385
8.2,0.19223
8.26667,0.17208
8.33333,0.176555
8.4,0.178005
8.46667,0.184792
8.53333,0.187692
8.6,0.188092
8.66667,0.190235
8.73333,0.194166
8.8,0.180924
8.86667,0.179032
8.93333,0.189777
9,0.194691
9.06667,0.20138
9.13333,0.199609
9.2,0.187516
9.26667,0.19011
9.33333,0.194174
9.4,0.194981
9.46667,0.191779
9.53333,0.194217
9.6,0.173483
9.66667,0.241018
9.73333,0.182813
9.8,0.15932
9.86667,0.177652
9.93333,0.18719
10,0.191795
10.0667,0.160296
10.1333,0.139268
10.2,0.128017
10.2667,0.143638
10.3333,0.140604
10.4,0.158599
10.4667,0.16494
10.5333,0.13446
10.6,0.145566
10.6667,0.139715
10.7333,0.125937
10.8,0.145421
10.8667,0.152274
10.9333,0.141184
11,0.157702
11.0667,0.161664
11.1333,0.147231
11.2,0.126415
11.2667,0.127708
11.3333,0.22407
11.4,0.145961
11.4667,0.150825
11.5333,0.152302
11.6,0.111492
11.6667,0.129228
11.7333,0.153223
11.8,0.143928
11.8667,0.129142
11.9333,0.148998
12,0.139401
12.0667,0.104497
12.1333,0.120925
12.2,0.134233
12.2667,0.123758
12.3333,0.0956134
12.4,0.103901
12.4667,0.0897784
12.5333,0.132277
12.6,0.0758943
12.6667,0.0901898
12.7333,0.0981997
12.8,0.0454574
12.8667,0.0684369
12.9333,0.0791351
13,0.175089
13.0667,0.0937324
13.1333,0.0622257
13.2,0.0668537
13.2667,0.0560968
13.3333,0.030621
13.4,0.0347475
13.4667,0.0598353
13.5333,0.0455279
13.6,0.0796171
13.6667,0.0542824
13.7333,0.0337325
13.8,0.0455514
13.8667,0.0263026
13.9333,0.0380235
14,0.0722812
14.0667,0.0828735
14.1333,0.0753966
14.2,0.0763136
14.2667,0.0288459
14.3333,0.0324668
14.4,0.0489137
14.4667,0.0504655
14.5333,0.0694362
14.6,0.0987248
14.6667,0.237558
14.7333,0.103079
14.8,0.0727005
14.8667,0.027921
14.9333,0.0576329
15,0.110238
15.0667,0.0442974
15.1333,0.0756239
15.2,0.113271
15.2667,0.0484043
15.3333,0.0443876
15.4,0.062163
15.4667,0.029708
15.5333,0.0338697
15.6,0.0583069
15.6667,0.0333877
15.7333,0.0275056
15.8,0.029661
15.8667,0.0210358
15.9333,0.0238612
16,0.027631
16.0667,0.037855
16.1333,0.0389601
16.2,0.0251544
16.2667,0.0237476
16.3333,0.111104
16.4,0.0231754
16.4667,0.0141506
16.5333,0.0218274
16.6,0.0238769
16.6667,0.025221
16.7333,0.0211808
16.8,0.0308954
16.8667,0.0148442
16.9333,0.0151734
17,0.0257657
17.0667,0.0139742
17.1333,0.0197348
17.2,0.0144053
17.2667,0.0137352
17.3333,0.02691
17.4,0.0620572
17.4667,0.0582325
17.5333,0.0506772
17.6,0.0687778
17.6667,0.0263653
17.7333,0.0286303
17.8,0.0305975
17.8667,0.028646
17.9333,0.0446541
18,0.202991
18.0667,0.079233
18.1333,0.0399751
18.2,0.0766937
18.2667,0.0196329
18.3333,0.0278466
18.4,0.0208438
18.4667,0.0194683
18.5333,0.0138959
18.6,0.0226738
18.6667,0.0193272
18.7333,0.0164352
18.8,0.0250956
18.8667,0.0229521
18.9333,0.0290065
19,0.0397556
19.0667,0.0251426
19.1333,0.0306798
19.2,0.0379256
19.2667,0.0293318
19.3333,0.0245901
19.4,0.0234184
19.4667,0.0157259
19.5333,0.0138645
19.6,0.0158082
19.6667,0.0371575
19.7333,0.0323884
19.8,0.0435176
19.8667,0.0313186
19.9333,0.0335327
20,0.0834927
20.0667,0.0840217
20.1333,0.0772305
20.2,0.0894805
20.2667,0.0728102
20.3333,0.066936
20.4,0.0773834
20.4667,0.0732334
20.5333,0.0696125
20.6,0.0809494
20.6667,0.0496936
20.7333,0.0602506
20.8,0.0460687
20.8667,0.0518371
20.9333,0.0580836
21,0.0308091
21.0667,0.0579699
21.1333,0.0568413
21.2,0.0539963
21.2667,0.0390111
21.3333,0.109533
21.4,0.0427691
21.4667,0.0630134
21.5333,0.0687896
21.6,0.0336032
21.6667,0.0537651
21.7333,0.0634601
21.8,0.120544
21.8667,0.0761686
21.9333,0.0647415
22,0.0584755
22.0667,0.115881
22.1333,0.0581463
22.2,0.0433883
22.2667,0.045042
22.3333,0.0488001
22.4,0.0596511
22.4667,0.0391835
22.5333,0.0375063
22.6,0.064961
22.6667,0.03887
22.7333,0.0193547
22.8,0.0291045
22.8667,0.0304016
22.9333,0.0308483
23,0.113785
23.0667,0.0329488
23.1333,0.0367735
23.2,0.0443915
23.2667,0.0384076
23.3333,0.0403356
23.4,0.0390659
23.4667,0.0463705
23.5333,0.0411468
23.6,0.0407236
23.6667,0.0385055
23.7333,0.040171
23.8,0.0420167
23.8667,0.0399006
23.9333,0.0352334
24,0.0381215
24.0667,0.0355782
24.1333,0.0345084
24.2,0.0391443
24.2667,0.0352569
24.3333,0.0329997
24.4,0.0328939
24.4667,0.0313695
24.5333,0.0349826
24.6,0.0308522
24.6667,0.0875329
24.7333,0.0547448
24.8,0.0507085
24.8667,0.0367304
24.9333,0.0426398
25,0.0569354
25.0667,0.0329213
25.1333,0.0427143
25.2,0.0434784
25.2667,0.0353706
25.3333,0.0317732
25.4,0.0461784
25.4667,0.0363346
25.5333,0.0298412
25.6,0.0346652
25.6667,0.0341675
25.7333,0.036554
25.8,0.0427143
25.8667,0.0417855
25.9333,0.0488079
26,0.0595139
26.0667,0.0587263
26.1333,0.056038
26.2,0.0577505
26.2667,0.0552072
26.3333,0.0681116
26.4,0.0579934
26.4667,0.0494976
26.5333,0.043549
26.6,0.0540355
26.6667,0.0501246
26.7333,0.0525033
26.8,0.0611128
26.8667,0.0491763
26.9333,0.0528677
27,0.0630682
27.0667,0.061583
27.1333,0.0648826
27.2,0.0815177
27.2667,0.073978
27.3333,0.0859772
27.4,0.0966205
27.4667,0.0983369
27.5333,0.106335
27.6,0.113189
27.6667,0.112719
27.7333,0.125204
27.8,0.124569
27.8667,0.131078
27.9333,0.135157
28,0.234372
28.0667,0.1416
28.1333,0.151836
28.2,0.164999
28.2667,0.156005
28.3333,0.16282
28.4,0.182997
28.4667,0.171018
28.5333,0.178397
28.6,0.182668
28.6667,0.18944
28.7333,0.199115
28.8,0.208477
28.8667,0.204739
28.9333,0.205593
29,0.212196
29.0667,0.219273
29.1333,0.220919
29.2,0.222596
29.2667,0.233533
29.3333,0.239059
29.4,0.239819
29.4667,0.24527
29.5333,0.249087
29.6,0.250114
29.6667,0.300995
29.7333,0.270127
