Time,Queue Density
0,1
0,1
0,1
0.2,0.073449
0.2,0.073449
0.2,0.073449
0.4,0.0872468
0.4,0.0872468
0.4,0.0872468
0.6,0.100096
0.6,0.100096
0.6,0.100096
0.8,0.104971
0.8,0.104971
0.8,0.104971
1,0.108334
1,0.108334
1,0.108334
1.2,0.111492
1.2,0.111492
1.2,0.111492
1.4,0.114008
1.4,0.114008
1.4,0.114008
1.6,0.117304
1.6,0.117304
1.6,0.117304
1.8,0.123487
1.8,0.123487
1.8,0.123487
2,0.127449
2,0.127449
2,0.127449
2.2,0.130216
2.2,0.130216
2.2,0.130216
2.4,0.130976
2.4,0.130976
2.4,0.130976
2.6,0.133112
2.6,0.133112
2.6,0.133112
2.8,0.134895
2.8,0.134895
2.8,0.134895
3,0.137998
3,0.137998
3,0.137998
3.2,0.13859
3.2,0.13859
3.2,0.13859
3.4,0.140428
3.4,0.140428
3.4,0.140428
3.6,0.143959
3.6,0.143959
3.6,0.143959
3.8,0.147129
3.8,0.147129
3.8,0.147129
4,0.148164
4,0.148164
4,0.148164
4.2,0.14497
4.2,0.14497
4.2,0.14497
4.4,0.142724
4.4,0.142724
4.4,0.142724
4.6,0.142556
4.6,0.142556
4.6,0.142556
4.8,0.14381
4.8,0.14381
4.8,0.14381
5,0.145468
5,0.145468
5,0.145468
5.2,0.149312
5.2,0.149312
5.2,0.149312
5.4,0.15729
5.4,0.15729
5.4,0.15729
5.6,0.168126
5.6,0.168126
5.6,0.168126
5.8,0.182954
5.8,0.182954
5.8,0.182954
6,0.198833
6,0.198833
6,0.198833
6.2,0.208066
6.2,0.208066
6.2,0.208066
6.4,0.211624
6.4,0.211624
6.4,0.211624
6.6,0.213936
6.6,0.213936
6.6,0.213936
6.8,0.214241
6.8,0.214241
6.8,0.214241
7,0.213277
7,0.213277
7,0.213277
7.2,0.216816
7.2,0.216816
7.2,0.216816
7.4,0.226041
7.4,0.226041
7.4,0.226041
7.6,0.235093
7.6,0.235093
7.6,0.235093
7.8,0.242997
7.8,0.242997
7.8,0.242997
8,0.241089
8,0.241089
8,0.241089
8.2,0.241626
8.2,0.241626
8.2,0.241626
8.4,0.243291
8.4,0.243291
8.4,0.243291
8.6,0.245008
8.6,0.245008
8.6,0.245008
8.8,0.247856
8.8,0.247856
8.8,0.247856
9,0.252716
9,0.252716
9,0.252716
9.2,0.258598
9.2,0.258598
9.2,0.258598
9.4,0.261419
9.4,0.261419
9.4,0.261419
9.6,0.261984
9.6,0.261984
9.6,0.261984
9.8,0.260726
9.8,0.260726
9.8,0.260726
10,0.256791
10,0.256791
10,0.256791
10.2,0.253887
10.2,0.253887
10.2,0.253887
10.4,0.251281
10.4,0.251281
10.4,0.251281
10.6,0.246191
10.6,0.246191
10.6,0.246191
10.8,0.243205
10.8,0.243205
10.8,0.243205
11,0.240626
11,0.240626
11,0.240626
11.2,0.23951
11.2,0.23951
11.2,0.23951
11.4,0.237448
11.4,0.237448
11.4,0.237448
11.6,0.235748
11.6,0.235748
11.6,0.235748
11.8,0.23534
11.8,0.23534
11.8,0.23534
12,0.234979
12,0.234979
12,0.234979
12.2,0.2342
12.2,0.2342
12.2,0.2342
12.4,0.233455
12.4,0.233455
12.4,0.233455
12.6,0.232562
12.6,0.232562
12.6,0.232562
12.8,0.232193
12.8,0.232193
12.8,0.232193
13,0.234012
13,0.234012
13,0.234012
13.2,0.234552
13.2,0.234552
13.2,0.234552
13.4,0.234403
13.4,0.234403
13.4,0.234403
13.6,0.234811
13.6,0.234811
13.6,0.234811
13.8,0.234646
13.8,0.234646
13.8,0.234646
14,0.234537
14,0.234537
14,0.234537
14.2,0.234854
14.2,0.234854
14.2,0.234854
14.4,0.234055
14.4,0.234055
14.4,0.234055
14.6,0.234039
14.6,0.234039
14.6,0.234039
14.8,0.233917
14.8,0.233917
14.8,0.233917
15,0.233518
15,0.233518
15,0.233518
15.2,0.233522
15.2,0.233522
15.2,0.233522
15.4,0.23324
15.4,0.23324
15.4,0.23324
15.6,0.233557
15.6,0.233557
15.6,0.233557
15.8,0.234035
15.8,0.234035
15.8,0.234035
16,0.231903
16,0.231903
16,0.231903
16.2,0.233098
16.2,0.233098
16.2,0.233098
16.4,0.232503
16.4,0.232503
16.4,0.232503
16.6,0.232808
16.6,0.232808
16.6,0.232808
16.8,0.232146
16.8,0.232146
16.8,0.232146
17,0.23168
17,0.23168
17,0.23168
17.2,0.23177
17.2,0.23177
17.2,0.23177
17.4,0.232154
17.4,0.232154
17.4,0.232154
17.6,0.231989
17.6,0.231989
17.6,0.231989
17.8,0.23204
17.8,0.23204
17.8,0.23204
18,0.230579
18,0.230579
18,0.230579
18.2,0.230469
18.2,0.230469
18.2,0.230469
18.4,0.231515
18.4,0.231515
18.4,0.231515
18.6,0.233498
18.6,0.233498
18.6,0.233498
18.8,0.237389
18.8,0.237389
18.8,0.237389
19,0.24188
19,0.24188
19,0.24188
19.2,0.242672
19.2,0.242672
19.2,0.242672
19.4,0.239059
19.4,0.239059
19.4,0.239059
19.6,0.235779
19.6,0.235779
19.6,0.235779
19.8,0.232808
19.8,0.232808
19.8,0.232808
20,0.229462
20,0.229462
20,0.229462
20.2,0.227205
20.2,0.227205
20.2,0.227205
20.4,0.227812
20.4,0.227812
20.4,0.227812
20.6,0.229301
20.6,0.229301
20.6,0.229301
20.8,0.22994
20.8,0.22994
20.8,0.22994
21,0.232142
21,0.232142
21,0.232142
21.2,0.232099
21.2,0.232099
21.2,0.232099
21.4,0.232942
21.4,0.232942
21.4,0.232942
21.6,0.23282
21.6,0.23282
21.6,0.23282
21.8,0.232836
21.8,0.232836
21.8,0.232836
22,0.232687
22,0.232687
22,0.232687
22.2,0.232213
22.2,0.232213
22.2,0.232213
22.4,0.232538
22.4,0.232538
22.4,0.232538
22.6,0.232585
22.6,0.232585
22.6,0.232585
22.8,0.236143
22.8,0.236143
22.8,0.236143
23,0.240481
23,0.240481
23,0.240481
23.2,0.24255
23.2,0.24255
23.2,0.24255
23.4,0.241281
23.4,0.241281
23.4,0.241281
23.6,0.240454
23.6,0.240454
23.6,0.240454
23.8,0.240564
23.8,0.240564
23.8,0.240564
24,0.240317
24,0.240317
24,0.240317
24.2,0.240587
24.2,0.240587
24.2,0.240587
24.4,0.240568
24.4,0.240568
24.4,0.240568
24.6,0.240595
24.6,0.240595
24.6,0.240595
24.8,0.240066
24.8,0.240066
24.8,0.240066
25,0.239866
25,0.239866
25,0.239866
25.2,0.238812
25.2,0.238812
25.2,0.238812
25.4,0.237997
25.4,0.237997
25.4,0.237997
25.6,0.241261
25.6,0.241261
25.6,0.241261
25.8,0.247175
25.8,0.247175
25.8,0.247175
26,0.252943
26,0.252943
26,0.252943
26.2,0.256556
26.2,0.256556
26.2,0.256556
26.4,0.260224
26.4,0.260224
26.4,0.260224
26.6,0.261874
26.6,0.261874
26.6,0.261874
26.8,0.262469
26.8,0.262469
26.8,0.262469
27,0.265628
27,0.265628
27,0.265628
27.2,0.274382
27.2,0.274382
27.2,0.274382
27.4,0.286123
27.4,0.286123
27.4,0.286123
27.6,0.300556
27.6,0.300556
27.6,0.300556
27.8,0.31618
27.8,0.31618
27.8,0.31618
28,0.329864
28,0.329864
28,0.329864
28.2,0.34441
28.2,0.34441
28.2,0.34441
28.4,0.362703
28.4,0.362703
28.4,0.362703
28.6,0.379702
28.6,0.379702
28.6,0.379702
28.8,0.395887
28.8,0.395887
28.8,0.395887
29,0.412498
29,0.412498
29,0.412498
29.2,0.423443
29.2,0.423443
29.2,0.423443
29.4,0.432676
29.4,0.432676
29.4,0.432676
29.6,0.440913
29.6,0.440913
29.6,0.440913
29.8,0.452528
29.8,0.452528
29.8,0.452528
30,0.461365
30,0.461365
30,0.461365
30.2,0.470053
30.2,0.470053
30.2,0.470053
30.4,0.476589
30.4,0.476589
30.4,0.476589
30.6,0.481911
30.6,0.481911
30.6,0.481911
30.8,0.48409
30.8,0.48409
30.8,0.48409
31,0.486022
31,0.486022
31,0.486022
31.2,0.486762
31.2,0.486762
31.2,0.486762
31.4,0.493436
