Time,Queue Density
0,1
0.0666667,0.0731969
0.133333,0.0723441
0.2,0.0733025
0.266667,0.0770955
0.333333,0.0833008
0.4,0.0869639
0.466667,0.0937703
0.533333,0.0991391
0.6,0.0999756
0.666667,0.102087
0.733333,0.104004
0.8,0.104662
0.866667,0.106603
0.933333,0.108325
1,0.108195
1.06667,0.109747
1.13333,0.110843
1.2,0.111477
1.26667,0.112508
1.33333,0.113353
1.4,0.113897
1.46667,0.115026
1.53333,0.116179
1.6,0.117203
1.66667,0.119469
1.73333,0.122149
1.8,0.123408
1.86667,0.125837
1.93333,0.126901
2,0.12712
2.06667,0.128216
2.13333,0.129548
2.2,0.130353
2.26667,0.130279
2.33333,0.130409
2.4,0.130702
2.46667,0.131417
2.53333,0.132537
2.6,0.132968
2.66667,0.133025
2.73333,0.134048
2.8,0.134519
2.86667,0.135713
2.93333,0.136306
3,0.138069
3.06667,0.137987
3.13333,0.138345
3.2,0.138645
3.26667,0.139271
3.33333,0.139563
3.4,0.140521
3.46667,0.141439
3.53333,0.142982
3.6,0.143884
3.66667,0.14533
3.73333,0.146378
3.8,0.147109
3.86667,0.147385
3.93333,0.147718
4,0.148034
4.06667,0.147904
4.13333,0.145996
4.2,0.144997
4.26667,0.143559
4.33333,0.142593
4.4,0.142617
4.46667,0.142438
4.53333,0.142211
4.6,0.142292
4.66667,0.141504
4.73333,0.142438
4.8,0.14377
4.86667,0.144867
4.93333,0.145638
5,0.145573
5.06667,0.146751
5.13333,0.147466
5.2,0.148993
5.26667,0.15186
5.33333,0.155604
5.4,0.15757
5.46667,0.159925
5.53333,0.165083
5.6,0.167974
5.66667,0.173506
5.73333,0.17967
5.8,0.183
5.86667,0.190318
5.93333,0.196353
6,0.199277
6.06667,0.20493
6.13333,0.207554
6.2,0.208471
6.26667,0.209454
6.33333,0.210518
6.4,0.211582
6.46667,0.212516
6.53333,0.214116
6.6,0.213889
6.66667,0.21479
6.73333,0.21466
6.8,0.214482
6.86667,0.213889
6.93333,0.213515
7,0.213085
7.06667,0.21263
7.13333,0.215692
7.2,0.216788
7.26667,0.220322
7.33333,0.224253
7.4,0.225942
7.46667,0.229508
7.53333,0.232976
7.6,0.234836
7.66667,0.238994
7.73333,0.242511
7.8,0.243259
7.86667,0.243429
7.93333,0.243039
8,0.240911
8.06667,0.241732
8.13333,0.242105
8.2,0.241399
8.26667,0.24217
8.33333,0.24295
8.4,0.243234
8.46667,0.243186
8.53333,0.243738
8.6,0.244704
8.66667,0.246296
8.73333,0.247563
8.8,0.247978
8.86667,0.250536
8.93333,0.251202
9,0.252502
9.06667,0.255734
9.13333,0.256904
9.2,0.258593
9.26667,0.260193
9.33333,0.261582
9.4,0.261517
9.46667,0.261412
9.53333,0.26207
9.6,0.26198
9.66667,0.261444
9.73333,0.260721
9.8,0.26077
9.86667,0.259113
9.93333,0.257481
10,0.257009
10.0667,0.256124
10.1333,0.254402
10.2,0.253882
10.2667,0.253143
10.3333,0.252104
10.4,0.250812
10.4667,0.24909
10.5333,0.246816
10.6,0.24602
10.6667,0.24468
10.7333,0.243933
10.8,0.242934
10.8667,0.242154
10.9333,0.240903
11,0.240456
11.0667,0.240424
11.1333,0.239977
11.2,0.239352
11.2667,0.239051
11.3333,0.237606
11.4,0.237451
11.4667,0.236663
11.5333,0.235973
11.6,0.235916
11.6667,0.235737
11.7333,0.235624
11.8,0.235583
11.8667,0.235242
11.9333,0.234722
12,0.234795
12.0667,0.234901
12.1333,0.234259
12.2,0.234292
12.2667,0.233853
12.3333,0.23322
12.4,0.233325
12.4667,0.232448
12.5333,0.232066
12.6,0.23231
12.6667,0.232286
12.7333,0.232294
12.8,0.232318
12.8667,0.231953
12.9333,0.231944
13,0.233853
13.0667,0.234438
13.1333,0.234349
13.2,0.234308
13.2667,0.234349
13.3333,0.234259
13.4,0.234227
13.4667,0.2343
13.5333,0.234405
13.6,0.23443
13.6667,0.234673
13.7333,0.234129
13.8,0.234032
13.8667,0.233942
13.9333,0.233983
14,0.234219
14.0667,0.234747
14.1333,0.234617
14.2,0.234576
14.2667,0.234064
14.3333,0.233788
14.4,0.233699
14.4667,0.233683
14.5333,0.233561
14.6,0.233861
14.6667,0.234276
14.7333,0.234129
14.8,0.234178
14.8667,0.234121
14.9333,0.233601
15,0.233317
15.0667,0.233341
15.1333,0.233739
15.2,0.233975
15.2667,0.233309
15.3333,0.233431
15.4,0.233366
15.4667,0.23335
15.5333,0.233609
15.6,0.233553
15.6667,0.233764
15.7333,0.233878
15.8,0.233756
15.8667,0.23352
15.9333,0.232765
16,0.231912
16.0667,0.231993
16.1333,0.233439
16.2,0.233195
16.2667,0.233959
16.3333,0.232619
16.4,0.232448
16.4667,0.232878
16.5333,0.233057
16.6,0.232481
16.6667,0.232204
16.7333,0.232578
16.8,0.232123
16.8667,0.231798
16.9333,0.231457
17,0.231563
17.0667,0.231644
17.1333,0.231636
17.2,0.231766
