Time,Queue Density,Dynamic Density
0,1,1
0.0666667,0.0732687,0.140103
0.133333,0.0724536,0.0442152
0.2,0.0734646,0.0291554
0.266667,0.0770738,0.0382077
0.333333,0.083477,0.0387407
0.4,0.0872508,0.0288498
0.466667,0.0940459,0.044172
0.533333,0.0991246,0.0499757
0.6,0.100108,0.035978
0.666667,0.10231,0.0575741
0.733333,0.104286,0.0646004
0.8,0.104967,0.0513238
0.866667,0.106774,0.0542667
0.933333,0.108412,0.0600077
1,0.108334,0.0540159
1.06667,0.109697,0.0686603
1.13333,0.110798,0.0683037
1.2,0.11148,0.0660308
1.26667,0.112793,0.0628213
1.33333,0.113067,0.09211
1.4,0.11402,0.0820153
1.46667,0.114717,0.0875016
1.53333,0.116304,0.0840766
1.6,0.117304,0.0641184
1.66667,0.119561,0.0745776
1.73333,0.122167,0.0812512
1.8,0.123495,0.0786374
1.86667,0.12585,0.0807026
1.93333,0.127222,0.0859497
2,0.127461,0.0871998
2.06667,0.128582,0.0878386
2.13333,0.129863,0.0867217
2.2,0.130212,0.0850524
2.26667,0.130404,0.0876348
2.33333,0.130447,0.0890416
2.4,0.13098,0.0865885
2.46667,0.131341,0.0890534
2.53333,0.132403,0.0888222
2.6,0.133108,0.0873958
2.66667,0.133186,0.0889241
2.73333,0.134393,0.0909892
2.8,0.134891,0.0876544
2.86667,0.13582,0.0879522
2.93333,0.136674,0.0892532
3,0.138002,0.0972867
3.06667,0.138269,0.0947826
3.13333,0.138332,0.0943359
3.2,0.13859,0.0907698
3.26667,0.139354,0.0909109
3.33333,0.139613,0.089026
3.4,0.140432,0.0868197
3.46667,0.141514,0.0850014
3.53333,0.142936,0.0852992
3.6,0.143971,0.0838611
3.66667,0.145683,0.0827168
3.73333,0.146628,0.0839394
3.8,0.147129,0.0827912
3.86667,0.147533,0.0839551
3.93333,0.147803,0.0851503
4,0.148164,0.084637
4.06667,0.147854,0.085409
4.13333,0.146255,0.0852365
4.2,0.144954,0.0823523
4.26667,0.144061,0.0807731
4.33333,0.142662,0.0774813
4.4,0.142724,0.0756709
4.46667,0.142568,0.0745384
4.53333,0.142615,0.0734529
4.6,0.142548,0.070941
4.66667,0.141608,0.076776
4.73333,0.142713,0.0755063
4.8,0.143798,0.0745031
4.86667,0.144852,0.0735783
4.93333,0.145742,0.0731747
5,0.14546,0.0709723
5.06667,0.146694,0.0707489
5.13333,0.147807,0.0690051
5.2,0.149316,0.0678177
5.26667,0.152086,0.0687426
5.33333,0.155923,0.071035
5.4,0.157283,0.0707725
5.46667,0.159736,0.0727553
5.53333,0.165257,0.0779712
