Time,Queue Density,Dynamic Density
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0.8,0.104967,0.187139
0.8,0.104967,0.187139
0.8,0.104967,0.187139
0.8,0.104967,0.187139
0.8,0.104967,0.187139
0.8,0.104967,0.187139
0.8,0.104967,0.187139
0.8,0.104967,0.187139
0.8,0.104967,0.187139
0.8,0.104967,0.187139
0.8,0.104967,0.187139
0.8,0.104967,0.187139
1.6,0.117304,0.126426
1.6,0.117304,0.126426
1.6,0.117304,0.126426
1.6,0.117304,0.126426
1.6,0.117304,0.126426
1.6,0.117304,0.126426
1.6,0.117304,0.126426
1.6,0.117304,0.126426
1.6,0.117304,0.126426
1.6,0.117304,0.126426
1.6,0.117304,0.126426
1.6,0.117304,0.126426
2.4,0.13098,0.106766
2.4,0.13098,0.106766
2.4,0.13098,0.106766
2.4,0.13098,0.106766
2.4,0.13098,0.106766
2.4,0.13098,0.106766
2.4,0.13098,0.106766
2.4,0.13098,0.106766
2.4,0.13098,0.106766
2.4,0.13098,0.106766
2.4,0.13098,0.106766
2.4,0.13098,0.106766
3.2,0.13859,0.112676
3.2,0.13859,0.112676
3.2,0.13859,0.112676
3.2,0.13859,0.112676
3.2,0.13859,0.112676
3.2,0.13859,0.112676
3.2,0.13859,0.112676
3.2,0.13859,0.112676
3.2,0.13859,0.112676
3.2,0.13859,0.112676
3.2,0.13859,0.112676
3.2,0.13859,0.112676
4,0.148164,0.0988816
4,0.148164,0.0988816
4,0.148164,0.0988816
4,0.148164,0.0988816
4,0.148164,0.0988816
4,0.148164,0.0988816
4,0.148164,0.0988816
4,0.148164,0.0988816
4,0.148164,0.0988816
4,0.148164,0.0988816
4,0.148164,0.0988816
4,0.148164,0.0988816
4.8,0.143798,0.0823484
4.8,0.143798,0.0823484
4.8,0.143798,0.0823484
4.8,0.143798,0.0823484
4.8,0.143798,0.0823484
4.8,0.143798,0.0823484
4.8,0.143798,0.0823484
4.8,0.143798,0.0823484
4.8,0.143798,0.0823484
4.8,0.143798,0.0823484
4.8,0.143798,0.0823484
4.8,0.143798,0.0823484
5.6,0.168122,0.0721205
5.6,0.168122,0.0721205
5.6,0.168122,0.0721205
5.6,0.168122,0.0721205
5.6,0.168122,0.0721205
5.6,0.168122,0.0721205
5.6,0.168122,0.0721205
5.6,0.168122,0.0721205
5.6,0.168122,0.0721205
5.6,0.168122,0.0721205
5.6,0.168122,0.0721205
5.6,0.168122,0.0721205
6.4,0.211612,0.156789
6.4,0.211612,0.156789
6.4,0.211612,0.156789
6.4,0.211612,0.156789
6.4,0.211612,0.156789
6.4,0.211612,0.156789
6.4,0.211612,0.156789
6.4,0.211612,0.156789
6.4,0.211612,0.156789
6.4,0.211612,0.156789
6.4,0.211612,0.156789
6.4,0.211612,0.156789
7.2,0.216804,0.13301
7.2,0.216804,0.13301
7.2,0.216804,0.13301
7.2,0.216804,0.13301
7.2,0.216804,0.13301
7.2,0.216804,0.13301
7.2,0.216804,0.13301
7.2,0.216804,0.13301
7.2,0.216804,0.13301
7.2,0.216804,0.13301
7.2,0.216804,0.13301
7.2,0.216804,0.13301
8,0.241069,0.141467
8,0.241069,0.141467
8,0.241069,0.141467
8,0.241069,0.141467
8,0.241069,0.141467
8,0.241069,0.141467
8,0.241069,0.141467
8,0.241069,0.141467
8,0.241069,0.141467
8,0.241069,0.141467
8,0.241069,0.141467
8,0.241069,0.141467
8.8,0.247849,0.154383
8.8,0.247849,0.154383
8.8,0.247849,0.154383
8.8,0.247849,0.154383
8.8,0.247849,0.154383
8.8,0.247849,0.154383
8.8,0.247849,0.154383
8.8,0.247849,0.154383
8.8,0.247849,0.154383
8.8,0.247849,0.154383
8.8,0.247849,0.154383
8.8,0.247849,0.154383
9.6,0.261964,0.140604
9.6,0.261964,0.140604
9.6,0.261964,0.140604
9.6,0.261964,0.140604
9.6,0.261964,0.140604
9.6,0.261964,0.140604
9.6,0.261964,0.140604
9.6,0.261964,0.140604
9.6,0.261964,0.140604
9.6,0.261964,0.140604
9.6,0.261964,0.140604
9.6,0.261964,0.140604
10.4,0.251278,0.138006
10.4,0.251278,0.138006
10.4,0.251278,0.138006
10.4,0.251278,0.138006
10.4,0.251278,0.138006
10.4,0.251278,0.138006
10.4,0.251278,0.138006
10.4,0.251278,0.138006
10.4,0.251278,0.138006
10.4,0.251278,0.138006
10.4,0.251278,0.138006
10.4,0.251278,0.138006
11.2,0.23951,0.100104
11.2,0.23951,0.100104
11.2,0.23951,0.100104
11.2,0.23951,0.100104
11.2,0.23951,0.100104
11.2,0.23951,0.100104
11.2,0.23951,0.100104
11.2,0.23951,0.100104
11.2,0.23951,0.100104
11.2,0.23951,0.100104
11.2,0.23951,0.100104
11.2,0.23951,0.100104
12,0.23494,0.0853659
12,0.23494,0.0853659
12,0.23494,0.0853659
12,0.23494,0.0853659
12,0.23494,0.0853659
12,0.23494,0.0853659
12,0.23494,0.0853659
12,0.23494,0.0853659
12,0.23494,0.0853659
12,0.23494,0.0853659
12,0.23494,0.0853659
12,0.23494,0.0853659
12.8,0.232154,0.0677864
12.8,0.232154,0.0677864
12.8,0.232154,0.0677864
12.8,0.232154,0.0677864
12.8,0.232154,0.0677864
12.8,0.232154,0.0677864
12.8,0.232154,0.0677864
12.8,0.232154,0.0677864
12.8,0.232154,0.0677864
12.8,0.232154,0.0677864
12.8,0.232154,0.0677864
12.8,0.232154,0.0677864
13.6,0.234803,0.0626332
13.6,0.234803,0.0626332
13.6,0.234803,0.0626332
13.6,0.234803,0.0626332
13.6,0.234803,0.0626332
13.6,0.234803,0.0626332
13.6,0.234803,0.0626332
13.6,0.234803,0.0626332
13.6,0.234803,0.0626332
13.6,0.234803,0.0626332
13.6,0.234803,0.0626332
13.6,0.234803,0.0626332
14.4,0.234055,0.0506027
14.4,0.234055,0.0506027
14.4,0.234055,0.0506027
14.4,0.234055,0.0506027
14.4,0.234055,0.0506027
14.4,0.234055,0.0506027
14.4,0.234055,0.0506027
14.4,0.234055,0.0506027
14.4,0.234055,0.0506027
14.4,0.234055,0.0506027
14.4,0.234055,0.0506027
