Time,Queue Density,Dynamic Density
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0.6,0.100108,0.173396
0.6,0.100108,0.173396
0.6,0.100108,0.173396
0.6,0.100108,0.173396
0.6,0.100108,0.173396
0.6,0.100108,0.173396
0.6,0.100108,0.173396
0.6,0.100108,0.173396
0.6,0.100108,0.173396
1.2,0.11148,0.120168
1.2,0.11148,0.120168
1.2,0.11148,0.120168
1.2,0.11148,0.120168
1.2,0.11148,0.120168
1.2,0.11148,0.120168
1.2,0.11148,0.120168
1.2,0.11148,0.120168
1.2,0.11148,0.120168
1.8,0.123495,0.11141
1.8,0.123495,0.11141
1.8,0.123495,0.11141
1.8,0.123495,0.11141
1.8,0.123495,0.11141
1.8,0.123495,0.11141
1.8,0.123495,0.11141
1.8,0.123495,0.11141
1.8,0.123495,0.11141
2.4,0.13098,0.0992304
2.4,0.13098,0.0992304
2.4,0.13098,0.0992304
2.4,0.13098,0.0992304
2.4,0.13098,0.0992304
2.4,0.13098,0.0992304
2.4,0.13098,0.0992304
2.4,0.13098,0.0992304
2.4,0.13098,0.0992304
3,0.138002,0.107828
3,0.138002,0.107828
3,0.138002,0.107828
3,0.138002,0.107828
3,0.138002,0.107828
3,0.138002,0.107828
3,0.138002,0.107828
3,0.138002,0.107828
3,0.138002,0.107828
3.6,0.143971,0.0874585
3.6,0.143971,0.0874585
3.6,0.143971,0.0874585
3.6,0.143971,0.0874585
3.6,0.143971,0.0874585
3.6,0.143971,0.0874585
3.6,0.143971,0.0874585
3.6,0.143971,0.0874585
3.6,0.143971,0.0874585
4.2,0.144954,0.0839277
4.2,0.144954,0.0839277
4.2,0.144954,0.0839277
4.2,0.144954,0.0839277
4.2,0.144954,0.0839277
4.2,0.144954,0.0839277
4.2,0.144954,0.0839277
4.2,0.144954,0.0839277
4.2,0.144954,0.0839277
4.8,0.143798,0.0721479
4.8,0.143798,0.0721479
4.8,0.143798,0.0721479
4.8,0.143798,0.0721479
4.8,0.143798,0.0721479
4.8,0.143798,0.0721479
4.8,0.143798,0.0721479
4.8,0.143798,0.0721479
4.8,0.143798,0.0721479
5.4,0.157283,0.0562183
5.4,0.157283,0.0562183
5.4,0.157283,0.0562183
5.4,0.157283,0.0562183
5.4,0.157283,0.0562183
5.4,0.157283,0.0562183
5.4,0.157283,0.0562183
5.4,0.157283,0.0562183
5.4,0.157283,0.0562183
6,0.198817,0.11226
6,0.198817,0.11226
6,0.198817,0.11226
6,0.198817,0.11226
6,0.198817,0.11226
6,0.198817,0.11226
6,0.198817,0.11226
6,0.198817,0.11226
6,0.198817,0.11226
6.6,0.213924,0.157859
6.6,0.213924,0.157859
6.6,0.213924,0.157859
6.6,0.213924,0.157859
6.6,0.213924,0.157859
6.6,0.213924,0.157859
6.6,0.213924,0.157859
6.6,0.213924,0.157859
6.6,0.213924,0.157859
7.2,0.216804,0.140918
7.2,0.216804,0.140918
7.2,0.216804,0.140918
7.2,0.216804,0.140918
7.2,0.216804,0.140918
7.2,0.216804,0.140918
7.2,0.216804,0.140918
7.2,0.216804,0.140918
7.2,0.216804,0.140918
7.8,0.243009,0.126321
7.8,0.243009,0.126321
7.8,0.243009,0.126321
7.8,0.243009,0.126321
7.8,0.243009,0.126321
7.8,0.243009,0.126321
7.8,0.243009,0.126321
7.8,0.243009,0.126321
7.8,0.243009,0.126321
8.4,0.243283,0.157267
8.4,0.243283,0.157267
8.4,0.243283,0.157267
8.4,0.243283,0.157267
8.4,0.243283,0.157267
8.4,0.243283,0.157267
8.4,0.243283,0.157267
8.4,0.243283,0.157267
8.4,0.243283,0.157267
9,0.25272,0.130976
9,0.25272,0.130976
9,0.25272,0.130976
9,0.25272,0.130976
9,0.25272,0.130976
9,0.25272,0.130976
9,0.25272,0.130976
9,0.25272,0.130976
9,0.25272,0.130976
9.6,0.261964,0.159422
9.6,0.261964,0.159422
9.6,0.261964,0.159422
9.6,0.261964,0.159422
9.6,0.261964,0.159422
9.6,0.261964,0.159422
9.6,0.261964,0.159422
9.6,0.261964,0.159422
9.6,0.261964,0.159422
10.2,0.253887,0.133288
10.2,0.253887,0.133288
10.2,0.253887,0.133288
10.2,0.253887,0.133288
10.2,0.253887,0.133288
10.2,0.253887,0.133288
10.2,0.253887,0.133288
10.2,0.253887,0.133288
10.2,0.253887,0.133288
10.8,0.243205,0.119561
10.8,0.243205,0.119561
10.8,0.243205,0.119561
10.8,0.243205,0.119561
10.8,0.243205,0.119561
10.8,0.243205,0.119561
10.8,0.243205,0.119561
10.8,0.243205,0.119561
10.8,0.243205,0.119561
11.4,0.23746,0.10858
11.4,0.23746,0.10858
11.4,0.23746,0.10858
11.4,0.23746,0.10858
11.4,0.23746,0.10858
11.4,0.23746,0.10858
11.4,0.23746,0.10858
11.4,0.23746,0.10858
11.4,0.23746,0.10858
12,0.23494,0.0933718
12,0.23494,0.0933718
12,0.23494,0.0933718
12,0.23494,0.0933718
12,0.23494,0.0933718
12,0.23494,0.0933718
12,0.23494,0.0933718
12,0.23494,0.0933718
12,0.23494,0.0933718
12.6,0.232526,0.0766114
12.6,0.232526,0.0766114
12.6,0.232526,0.0766114
12.6,0.232526,0.0766114
12.6,0.232526,0.0766114
12.6,0.232526,0.0766114
12.6,0.232526,0.0766114
12.6,0.232526,0.0766114
12.6,0.232526,0.0766114
13.2,0.234556,0.0721597
13.2,0.234556,0.0721597
13.2,0.234556,0.0721597
13.2,0.234556,0.0721597
13.2,0.234556,0.0721597
13.2,0.234556,0.0721597
13.2,0.234556,0.0721597
13.2,0.234556,0.0721597
13.2,0.234556,0.0721597
13.8,0.23465,0.0599724
13.8,0.23465,0.0599724
13.8,0.23465,0.0599724
13.8,0.23465,0.0599724
13.8,0.23465,0.0599724
13.8,0.23465,0.0599724
13.8,0.23465,0.0599724
13.8,0.23465,0.0599724
13.8,0.23465,0.0599724
14.4,0.234055,0.0477342
14.4,0.234055,0.0477342
14.4,0.234055,0.0477342
14.4,0.234055,0.0477342
14.4,0.234055,0.0477342
14.4,0.234055,0.0477342
14.4,0.234055,0.0477342
14.4,0.234055,0.0477342
14.4,0.234055,0.0477342
