Time,Queue Density,Dynamic Density
0,1,1
0.133333,0.0724418,0.135036
0.6,0.100096,0.105473
1.06667,0.109705,0.105579
1.53333,0.116304,0.102475
2,0.127449,0.0935129
2.46667,0.131344,0.0949981
2.93333,0.136666,0.0902839
3.4,0.140428,0.0851425
3.86667,0.147529,0.0809024
4.33333,0.142662,0.079476
4.8,0.14381,0.0741112
5.26667,0.152082,0.0589457
5.73333,0.179549,0.0852679
6.2,0.208066,0.123115
6.66667,0.214355,0.15865
7.13333,0.21593,0.143512
7.6,0.235093,0.147341
8.06667,0.242021,0.156977
8.53333,0.243946,0.148266
9,0.252716,0.156162
9.46667,0.26187,0.151934
9.93333,0.257622,0.14707
10.4,0.251281,0.137379
10.8667,0.2423,0.120533
11.3333,0.237719,0.116645
11.8,0.23534,0.102706
12.2667,0.23411,0.0978235
12.7333,0.232389,0.0854717
13.2,0.234552,0.082513
13.6667,0.235156,0.07205
14.1333,0.234968,0.0577035
14.6,0.234039,0.0444228
15.0667,0.233408,0.0411585
15.5333,0.233569,0.0363463
16,0.231903,0.0300176
16.4667,0.233091,0.0333093
16.9333,0.231453,0.0260753
17.4,0.232154,0.0242844
17.8667,0.231915,0.0227561
18.3333,0.231006,0.0209731
18.8,0.237389,0.0271726
19.2667,0.241438,0.0369067
19.7333,0.233522,0.0320827
20.2,0.227205,0.0221683
20.6667,0.229231,0.0224701
21.1333,0.23244,0.0267297
21.6,0.23282,0.0298216
22.0667,0.232675,0.0285402
22.5333,0.232315,0.0272274
23,0.240481,0.0395166
23.4667,0.240979,0.0384428
23.9333,0.240313,0.036507
24.4,0.240568,0.0367343
24.8667,0.240109,0.0369616
25.3333,0.238016,0.0352138
25.8,0.247175,0.0466487
26.2667,0.257171,0.0638402
26.7333,0.262297,0.0732138
27.2,0.274382,0.0911342
27.6667,0.307076,0.134154
28.1333,0.341287,0.189193
28.6,0.379702,0.228318
29.0667,0.41802,0.272576
29.5333,0.43913,0.303718
30,0.461365,0.335691
30.4667,0.478964,0.351687
30.9333,0.485485,0.369816
31.4,0.493436,0.381556
31.8667,0.49373,0.381501
32.3333,0.495689,0.379875
32.8,0.494996,0.377414
33.2667,0.50116,0.381548
33.7333,0.533748,0.403285
34.2,0.550842,0.409171
34.6667,0.572403,0.418365
35.1333,0.587235,0.417385
35.6,0.590805,0.408102
36.0667,0.591714,0.398203
36.5333,0.59316,0.401001
37,0.58827,0.379989
37.4667,0.584637,0.359388
37.9333,0.584598,0.356406
38.4,0.594234,0.350273
38.8667,0.610512,0.352334
39.3333,0.627245,0.356766
39.8,0.663443,0.402651
40.2667,0.688844,0.429169
40.7333,0.714167,0.467635
41.2,0.725841,0.473333
41.6667,0.735489,0.503041
42.1333,0.739173,0.496336
42.6,0.738918,0.487107
43.0667,0.743993,0.497065
43.5333,0.748617,0.479384
44,0.752943,0.467733
44.4667,0.761791,0.461592
44.9333,0.766905,0.453833
45.4,0.769735,0.436077
45.8667,0.772431,0.420163
46.3333,0.776334,0.413533
46.8,0.776259,0.390871
47.2667,0.778274,0.378793
47.7333,0.780578,0.369361
48.2,0.789787,0.382489
48.6667,0.78889,0.366532
49.1333,0.789262,0.35378
49.6,0.789736,0.33102
50.0667,0.799188,0.318496
50.5333,0.799549,0.291864
51,0.803887,0.278944
51.4667,0.819138,0.297123
51.9333,0.819577,0.273085
52.4,0.818119,0.252861
52.8667,0.81589,0.243965
53.3333,0.809616,0.218525
53.8,0.804976,0.208167
54.2667,0.818817,0.207497
54.7333,0.874765,0.248182
55.2,0.89417,0.244902
55.6667,0.89736,0.238024
56.1333,0.898908,0.227706
56.6,0.906287,0.233455
57.0667,0.905464,0.218258
57.5333,0.90501,0.206435
58,0.906326,0.198978
58.4667,0.907059,0.189883
