Time,Queue Density,Dynamic Density
66,0.904158,0.025355
66.2,0.903651,0.0218053
66.4,0.901623,0.0228195
66.6,0.903144,0.0197769
66.8,0.904158,0.0233266
67,0.899594,0.0289047
67.2,0.902637,0.0258621
67.4,0.897566,0.0294118
67.6,0.899594,0.0294118
67.8,0.897566,0.0223124
68,0.899087,0.0243408
68.2,0.901623,0.0273834
68.4,0.899087,0.0218053
68.6,0.899087,0.0197769
68.8,0.899087,0.0228195
69,0.900609,0.0192698
69.2,0.899087,0.0212982
69.4,0.90213,0.020284
69.6,0.899087,0.0192698
69.8,0.90213,0.0228195
70,0.902637,0.0177485
70.2,0.899087,0.0141988
70.4,0.895538,0.0147059
70.6,0.90213,0.0147059
70.8,0.895538,0.0172414
71,0.897059,0.0157201
71.2,0.898073,0.0136917
71.4,0.896552,0.0121704
71.6,0.898073,0.0121704
71.8,0.900101,0.0106491
72,0.901116,0.00862069
72.2,0.899087,0.0116633
72.4,0.893002,0.0212982
72.6,0.889959,0.0187627
72.8,0.893509,0.0212982
73,0.893509,0.0187627
73.2,0.897566,0.0197769
73.4,0.897059,0.0182556
73.6,0.896552,0.0167343
73.8,0.896552,0.0167343
74,0.894016,0.0147059
74.2,0.900609,0.0218053
74.4,0.899594,0.0162272
74.6,0.895538,0.020284
74.8,0.898073,0.0192698
75,0.896552,0.0162272
75.2,0.896045,0.0187627
75.4,0.897059,0.0182556
75.6,0.895538,0.0207911
75.8,0.899594,0.0294118
76,0.90213,0.0243408
76.2,0.904158,0.0228195
76.4,0.901623,0.0228195
76.6,0.903144,0.0192698
76.8,0.906694,0.0177485
77,0.903144,0.0192698
77.2,0.903144,0.0207911
77.4,0.890467,0.0273834
77.6,0.891481,0.025355
77.8,0.895538,0.0243408
78,0.89503,0.0197769
78.2,0.891988,0.020284
78.4,0.892495,0.0167343
78.6,0.895538,0.0147059
78.8,0.89503,0.0147059
79,0.896552,0.00963489
79.2,0.900101,0.0162272
79.4,0.900609,0.0136917
79.6,0.905172,0.015213
79.8,0.905172,0.0126775
80,0.906187,0.0126775
80.2,0.907201,0.0106491
80.4,0.907201,0.0106491
80.6,0.906694,0.00912779
80.8,0.90213,0.0126775
81,0.903144,0.0111562
81.2,0.906187,0.0106491
81.4,0.90568,0.00912779
81.6,0.905172,0.00811359
81.8,0.903651,0.0106491
82,0.903144,0.015213
82.2,0.89858,0.0182556
82.4,0.899087,0.020284
82.6,0.895538,0.020284
82.8,0.896045,0.020284
83,0.894523,0.0192698
83.2,0.901116,0.0167343
83.4,0.897566,0.0167343
83.6,0.897566,0.015213
83.8,0.896552,0.0167343
84,0.89503,0.0136917
84.2,0.887424,0.0172414
84.4,0.894016,0.0141988
84.6,0.894016,0.015213
84.8,0.892495,0.0187627
85,0.893509,0.0157201
85.2,0.893002,0.0177485
85.4,0.890974,0.0167343
85.6,0.890467,0.015213
85.8,0.89503,0.0212982
86,0.893509,0.0223124
86.2,0.893002,0.0218053
86.4,0.891481,0.020284
86.6,0.894016,0.0172414
86.8,0.894523,0.0187627
87,0.896045,0.0172414
87.2,0.896552,0.0187627
87.4,0.89503,0.0223124
87.6,0.896045,0.0192698
87.8,0.889452,0.0141988
88,0.894523,0.0136917
88.2,0.888945,0.0131846
88.4,0.888438,0.0116633
88.6,0.893509,0.0116633
88.8,0.89503,0.0111562
89,0.893002,0.0111562
89.2,0.883367,0.0136917
89.4,0.881339,0.015213
89.6,0.883874,0.0167343
89.8,0.883874,0.0182556
90,0.883367,0.020284
90.2,0.887931,0.0243408
90.4,0.888438,0.0319473
90.6,0.888945,0.0344828
90.8,0.893002,0.0441176
91,0.890974,0.040568
91.2,0.896045,0.0390467
91.4,0.898073,0.0375254
91.6,0.89858,0.0390467
91.8,0.891988,0.0410751
92,0.889959,0.0400609
92.2,0.893509,0.0380325
92.4,0.893002,0.0471602
92.6,0.889959,0.0415822
92.8,0.892495,0.040568
93,0.894523,0.0395538
93.2,0.893509,0.0380325
93.4,0.893509,0.0400609
93.6,0.894016,0.0380325
93.8,0.894523,0.035497
94,0.893509,0.0360041
94.2,0.898073,0.0385396
94.4,0.900609,0.0420892
94.6,0.903144,0.0502028
94.8,0.902637,0.051217
95,0.902637,0.0633874
95.2,0.899594,0.0811359
95.4,0.89858,0.0922921
95.6,0.899594,0.11359
95.8,0.893509,0.139959
96,0.89858,0.155172
96.2,0.892495,0.173428
96.4,0.888438,0.207404
96.6,0.885903,0.233773
96.8,0.891481,0.256085
97,0.899594,0.291075
97.2,0.902637,0.303753
97.4,0.913793,0.330629
97.6,0.912272,0.344828
97.8,0.909736,0.38286
98,0.912779,0.423935
98.2,0.916836,0.460446
98.4,0.918864,0.478195
98.6,0.91785,0.513692
98.8,0.918357,0.521805
99,0.923935,0.541582
99.2,0.919371,0.555781
99.4,0.921907,0.555274
99.6,0.9214,0.581136
99.8,0.919878,0.606491
100,0.918357,0.625254
100.2,0.910243,0.637424
100.4,0.9143,0.651623
100.6,0.912272,0.635396
100.8,0.917343,0.650609
101,0.920385,0.678499
101.2,0.912272,0.6714
101.4,0.917343,0.692191
101.6,0.914807,0.697262
101.8,0.90568,0.686105
102,0.908215,0.698276
102.2,0.914807,0.715517
102.4,0.901116,0.714503
102.6,0.904665,0.710446
102.8,0.903144,0.712475
103,0.890467,0.707911
103.2,0.891988,0.718053
103.4,0.874746,0.717546
103.6,0.867647,0.709432
103.8,0.872211,0.729716
104,0.871197,0.736308
104.2,0.876268,0.738844
104.4,0.883367,0.725659
104.6,0.874746,0.735801
104.8,0.889959,0.751014
105,0.884381,0.736815
105.2,0.888438,0.749493
105.4,0.885396,0.754057
105.6,0.885396,0.741886
105.8,0.875761,0.717546
106,0.873225,0.717039
106.2,0.876775,0.706389
106.4,0.871704,0.706389
106.6,0.86359,0.700811
106.8,0.866126,0.720588
107,0.855477,0.734787
107.2,0.852434,0.720588
107.4,0.842799,0.72211
107.6,0.850406,0.731237
107.8,0.850913,0.72211
108,0.839249,0.713996
108.2,0.831136,0.728195
108.4,0.833671,0.721095
108.6,0.835193,0.71146
108.8,0.829615,0.691176
109,0.844828,0.684077
109.2,0.8357,0.63286
109.4,0.839757,0.628803
109.6,0.83215,0.610548
109.8,0.833164,0.595335
110,0.844828,0.583671
110.2,0.839757,0.5786
110.4,0.834178,0.56643
110.6,0.842292,0.555781
110.8,0.85142,0.560345
111,0.858519,0.578093
111.2,0.850913,0.582657
111.4,0.856491,0.580122
111.6,0.849899,0.56288
111.8,0.843306,0.541582
112,0.827079,0.555274
112.2,0.824037,0.564402
112.4,0.792596,0.560345
112.6,0.79716,0.557302
112.8,0.81998,0.55426
113,0.825051,0.553245
113.2,0.835193,0.583164
113.4,0.855984,0.602941
113.6,0.844828,0.611562
113.8,0.847363,0.59432
114,0.840771,0.5786
114.2,0.833164,0.568966
114.4,0.839757,0.570994
114.6,0.836714,0.576065
114.8,0.830629,0.567444
115,0.829108,0.564909
115.2,0.817444,0.539554
115.4,0.783976,0.544118
115.6,0.698783,0.523327
115.8,0.664807,0.528398
116,0.649594,0.513185
116.2,0.619675,0.50355
116.4,0.587221,0.493915
116.6,0.532961,0.478195
116.8,0.525355,0.459432
117,0.51217,0.454361
117.2,0.513692,0.445233
117.4,0.506085,0.442698
117.6,0.491379,0.43357
117.8,0.49645,0.431542
118,0.494422,0.435091
118.2,0.502535,0.439655
118.4,0.494929,0.452333
118.6,0.485801,0.467546
118.8,0.470081,0.476673
119,0.468053,0.474645
119.2,0.454868,0.458418
119.4,0.436105,0.447769
119.6,0.413286,0.408722
119.8,0.400609,0.381339
120,0.395538,0.393002
120.2,0.390467,0.393509
120.4,0.387931,0.381846
120.6,0.361055,0.376775
120.8,0.348377,0.364097
121,0.336714,0.352941
121.2,0.313895,0.346349
121.4,0.299189,0.340771
121.6,0.305274,0.334178
121.8,0.292596,0.331643
122,0.294118,0.313895
122.2,0.293611,0.315416
122.4,0.27789,0.28854
122.6,0.266227,0.268763
122.8,0.248986,0.245436
123,0.234787,0.241886
123.2,0.214503,0.23073
123.4,0.191176,0.203854
123.6,0.163793,0.198783
123.8,0.173935,0.20284
124,0.165822,0.210953
124.2,0.161258,0.200811
124.4,0.156187,0.188134
124.6,0.171907,0.21856
124.8,0.193205,0.241379
125,0.193205,0.244422
125.2,0.214503,0.259128
125.4,0.250507,0.283469
125.6,0.288032,0.282961
125.8,0.315416,0.298174
126,0.363083,0.319473
126.2,0.397059,0.337221
126.4,0.412779,0.353955
126.6,0.434584,0.356998
126.8,0.476673,0.378803
127,0.502535,0.426471
127.2,0.521805,0.422921
127.4,0.51217,0.414807
127.6,0.501014,0.394016
127.8,0.473124,0.386917
128,0.456389,0.362069
128.2,0.443205,0.355477
128.4,0.400101,0.332657
128.6,0.37931,0.31288
128.8,0.354462,0.300203
129,0.327079,0.283976
129.2,0.319473,0.257099
129.4,0.303245,0.253043
129.6,0.287525,0.247465
129.8,0.26927,0.226166
130,0.243915,0.186613
130.2,0.207404,0.160243
130.4,0.176471,0.133367
130.6,0.138945,0.115619
130.8,0.10497,0.0897566
131,0.0755578,0.0689655
131.2,0.0476673,0.0532454
131.4,0.0243408,0.0390467
131.6,0.0121704,0.0349899
131.8,0.00963489,0.0390467
132,0.010142,0.0385396
132.2,0.0111562,0.0390467
132.4,0.0111562,0.0380325
132.6,0.0111562,0.0344828
132.8,0.0111562,0.0344828
133,0.0106491,0.0339757
133.2,0.0121704,0.0365112
133.4,0.0177485,0.0415822
133.6,0.0567951,0.0699797
133.8,0.109533,0.11714
134,0.159736,0.159229
134.2,0.220588,0.199797
134.4,0.286511,0.247465
134.6,0.336207,0.30426
134.8,0.36714,0.350406
135,0.403144,0.364097
135.2,0.434584,0.385396
135.4,0.434077,0.375254
135.6,0.415314,0.376268
135.8,0.394523,0.348884
136,0.368661,0.301724
136.2,0.335193,0.270284
136.4,0.302738,0.258114
136.6,0.282454,0.238337
136.8,0.256085,0.212475
137,0.231237,0.191176
137.2,0.205375,0.169878
137.4,0.169371,0.135396
137.6,0.134888,0.116126
137.8,0.106491,0.0897566
138,0.0821501,0.0699797
138.2,0.0583164,0.0542596
138.4,0.0385396,0.0375254
138.6,0.0273834,0.0299189
138.8,0.020284,0.0278905
139,0.0172414,0.0233266
139.2,0.0182556,0.0228195
139.4,0.0162272,0.020284
139.6,0.0141988,0.0157201
139.8,0.0162272,0.020284
140,0.0233266,0.0248479
140.2,0.0360041,0.035497
140.4,0.0573022,0.0522312
140.6,0.0836714,0.0750507
140.8,0.119675,0.0933063
141,0.150101,0.118661
141.2,0.183063,0.138438
141.4,0.221602,0.168357
141.6,0.261663,0.20284
141.8,0.307809,0.230223
142,0.353448,0.258114
142.2,0.377789,0.267748
142.4,0.382353,0.284483
142.6,0.384381,0.296146
142.8,0.377282,0.295639
143,0.373225,0.296653
143.2,0.362069,0.298174
143.4,0.359533,0.294118
143.6,0.307302,0.295639
143.8,0.307809,0.292089
144,0.30426,0.274848
144.2,0.297667,0.266227
144.4,0.286511,0.258114
144.6,0.26927,0.245436
144.8,0.261156,0.23073
145,0.233266,0.193712
145.2,0.196755,0.151623
145.4,0.157201,0.123732
145.6,0.133367,0.112069
145.8,0.102434,0.0877282
146,0.0811359,0.0704868
146.2,0.0608519,0.051217
146.4,0.0481744,0.0380325
146.6,0.0324544,0.025355
146.8,0.0268763,0.0182556
147,0.0212982,0.015213
147.2,0.0162272,0.00862069
147.4,0.010142,0.00608519
147.6,0.0106491,0.00557809
147.8,0.00862069,0.00608519
148,0.00862069,0.00557809
148.2,0.00912779,0.00709939
148.4,0.00760649,0.00456389
148.6,0.00963489,0.00608519
148.8,0.00912779,0.00659229
149,0.00912779,0.00608519
149.2,0.0116633,0.00709939
149.4,0.0116633,0.00507099
149.6,0.0121704,0.00608519
149.8,0.0111562,0.00659229
150,0.0106491,0.00557809
150.2,0.0106491,0.00659229
150.4,0.0121704,0.00659229
150.6,0.0116633,0.00608519
150.8,0.0121704,0.00760649
151,0.0147059,0.00760649
151.2,0.030426,0.0207911
151.4,0.0532454,0.0400609
151.6,0.0755578,0.056288
151.8,0.0846856,0.0638945
152,0.0938134,0.0684584
152.2,0.096856,0.0851927
152.4,0.100406,0.0897566
152.6,0.108519,0.0943205
152.8,0.105477,0.0927992
153,0.110041,0.0927992
153.2,0.103448,0.0927992
153.4,0.11359,0.0963489
153.6,0.117647,0.0998986
153.8,0.110548,0.0862069
154,0.105984,0.0907708
154.2,0.091785,0.0780933
154.4,0.0811359,0.0684584
154.6,0.0679513,0.0522312
154.8,0.0628803,0.0507099
155,0.056288,0.0436105
155.2,0.0496957,0.0395538
155.4,0.0431034,0.0339757
155.6,0.0375254,0.0309331
155.8,0.0319473,0.0278905
156,0.0309331,0.0283976
156.2,0.0248479,0.0248479
156.4,0.0212982,0.0141988
156.6,0.0167343,0.0126775
156.8,0.0207911,0.0121704
157,0.0187627,0.00862069
157.2,0.0177485,0.00760649
157.4,0.0177485,0.00709939
157.6,0.0182556,0.00912779
157.8,0.0187627,0.00963489
158,0.0177485,0.00963489
158.2,0.0182556,0.00963489
158.4,0.0192698,0.0147059
158.6,0.0172414,0.0116633
158.8,0.0157201,0.0111562
159,0.0324544,0.0223124
159.2,0.0593306,0.0446247
159.4,0.0689655,0.0583164
159.6,0.0755578,0.061359
159.8,0.0750507,0.0750507
160,0.0780933,0.0831643
160.2,0.0856998,0.0841785
160.4,0.0862069,0.0811359
160.6,0.0872211,0.081643
160.8,0.0780933,0.0679513
161,0.0659229,0.0542596
161.2,0.0547667,0.0476673
161.4,0.040568,0.0299189
161.6,0.0238337,0.0131846
161.8,0.0126775,0.00507099
162,0.00456389,0.0010142
162.2,0.0131846,0.010142
162.4,0.0365112,0.0314402
162.6,0.0451318,0.0375254
162.8,0.0502028,0.0425963
163,0.0567951,0.0415822
163.2,0.0573022,0.0446247
163.4,0.0608519,0.0486815
163.6,0.0608519,0.0532454
163.8,0.0633874,0.0466531
164,0.061359,0.0542596
164.2,0.056288,0.0522312
164.4,0.0385396,0.0380325
164.6,0.0233266,0.0243408
164.8,0.0187627,0.0162272
165,0.0121704,0.00912779
165.2,0.0106491,0.0131846
165.4,0.0116633,0.0162272
165.6,0.0121704,0.0162272
165.8,0.0172414,0.0223124
166,0.0167343,0.0238337
166.2,0.0172414,0.0228195
166.4,0.0187627,0.0218053
166.6,0.0192698,0.0238337
166.8,0.0187627,0.0243408
167,0.0228195,0.0263692
167.2,0.0228195,0.0263692
167.4,0.0375254,0.0370183
167.6,0.0598377,0.0557809
167.8,0.0623732,0.0623732
168,0.0674442,0.071501
168.2,0.0684584,0.0633874
168.4,0.0801217,0.0831643
168.6,0.0730223,0.0851927
168.8,0.0826572,0.081643
169,0.0796146,0.0801217
169.2,0.0821501,0.0872211
169.4,0.0872211,0.0791075
169.6,0.0836714,0.0826572
169.8,0.0821501,0.0735294
170,0.0735294,0.0704868
170.2,0.0684584,0.0654158
170.4,0.0491886,0.0486815
170.6,0.035497,0.0339757
170.8,0.0182556,0.0192698
171,0.00760649,0.00557809
171.2,0.0020284,0.0015213
171.4,0.0010142,0.000507099
171.6,0.0010142,0.0015213
171.8,0.0010142,0.0015213
172,0.000507099,0.0020284
172.2,0.000507099,0.0015213
172.4,0.000507099,0.0020284
172.6,0.000507099,0.0010142
172.8,0.000507099,0.0010142
173,0,0.0015213
173.2,0.000507099,0.0025355
173.4,0.000507099,0.0025355
173.6,0.000507099,0.0030426
173.8,0.000507099,0.0020284
174,0.000507099,0.0020284
174.2,0.0015213,0.0020284
174.4,0.0010142,0.0025355
174.6,0.0010142,0.0025355
174.8,0,0.0015213
175,0.00557809,0.00659229
175.2,0.0273834,0.0268763
175.4,0.0425963,0.040568
175.6,0.0491886,0.0496957
175.8,0.0522312,0.0542596
176,0.0786004,0.0801217
176.2,0.106998,0.102434
176.4,0.130325,0.130325
176.6,0.161258,0.159736
176.8,0.174442,0.183063
177,0.18002,0.184584
177.2,0.189655,0.191684
177.4,0.196755,0.213489
177.6,0.183063,0.187627
177.8,0.174442,0.184584
178,0.169371,0.170385
178.2,0.169371,0.18002
178.4,0.163793,0.16785
178.6,0.162272,0.151116
178.8,0.145538,0.143002
179,0.135903,0.123732
179.2,0.122211,0.118661
179.4,0.111562,0.113083
179.6,0.0948276,0.0973631
179.8,0.0796146,0.076572
180,0.0674442,0.06643
180.2,0.0517241,0.0567951
180.4,0.0476673,0.0491886
180.6,0.0451318,0.0481744
180.8,0.0491886,0.0415822
181,0.0507099,0.0436105
181.2,0.0486815,0.0451318
181.4,0.0481744,0.0502028
181.6,0.0502028,0.0542596
181.8,0.0517241,0.0527383
182,0.0694726,0.0654158
182.2,0.0882353,0.0826572
182.4,0.0938134,0.0887424
182.6,0.0998986,0.0922921
182.8,0.103448,0.0958418
183,0.107505,0.0988844
183.2,0.109026,0.106491
183.4,0.114097,0.111055
183.6,0.122211,0.118661
183.8,0.121704,0.120183
184,0.120183,0.120183
184.2,0.123225,0.125761
184.4,0.126268,0.126268
184.6,0.125254,0.120183
184.8,0.124239,0.117647
185,0.125254,0.124239
185.2,0.123732,0.124746
185.4,0.134381,0.137931
185.6,0.12931,0.134888
185.8,0.130832,0.134381
186,0.134381,0.130325
186.2,0.128803,0.127282
186.4,0.135903,0.130832
186.6,0.137424,0.128296
186.8,0.135903,0.121197
187,0.130832,0.117647
187.2,0.133367,0.117647
187.4,0.133874,0.111562
187.6,0.134381,0.108012
187.8,0.136917,0.112576
188,0.134381,0.109533
188.2,0.134381,0.111055
188.4,0.133367,0.106491
188.6,0.137931,0.108012
188.8,0.135903,0.103955
189,0.13641,0.106491
189.2,0.138945,0.104462
189.4,0.140467,0.10142
189.6,0.134381,0.0927992
189.8,0.135903,0.0887424
190,0.137931,0.0831643
190.2,0.143509,0.086714
190.4,0.14503,0.0841785
190.6,0.142495,0.0755578
190.8,0.136917,0.0689655
191,0.13641,0.0674442
191.2,0.139959,0.0684584
191.4,0.142495,0.0659229
191.6,0.141481,0.0654158
191.8,0.135903,0.0628803
192,0.138438,0.0644016
192.2,0.147059,0.0679513
192.4,0.148073,0.0709939
192.6,0.145538,0.0694726
192.8,0.150609,0.0689655
193,0.151623,0.0644016
193.2,0.151116,0.0618661
193.4,0.153144,0.0598377
193.6,0.150609,0.0552738
193.8,0.14858,0.0578093
194,0.153144,0.056288
194.2,0.151116,0.0522312
194.4,0.150609,0.0542596
194.6,0.152637,0.0542596
194.8,0.151623,0.0471602
195,0.151623,0.0486815
195.2,0.15213,0.0486815
195.4,0.154665,0.0476673
195.6,0.15213,0.0517241
195.8,0.158722,0.0552738
