Time,Queue Density,Dynamic Density
20.4,0.225262,0.0250798
20.6,0.227542,0.0237118
20.8,0.23005,0.0278158
21,0.229822,0.0294118
21.2,0.23119,0.0271318
21.4,0.229822,0.0341997
21.6,0.231418,0.0321477
21.8,0.23233,0.0323757
22,0.231418,0.0332877
22.2,0.228682,0.0282718
22.4,0.228454,0.0282718
22.6,0.228454,0.0291838
22.8,0.23347,0.0326037
23,0.237574,0.0417237
23.2,0.238942,0.0440036
23.4,0.237802,0.0430917
23.6,0.238714,0.0392157
23.8,0.238486,0.0385317
24,0.236434,0.0383037
24.2,0.237574,0.0380757
24.4,0.236662,0.0394437
24.6,0.23803,0.0385317
24.8,0.235294,0.0401277
25,0.234838,0.0392157
25.2,0.232786,0.0364797
25.4,0.232558,0.0373917
25.6,0.234838,0.0414957
25.8,0.241222,0.0462836
26,0.248974,0.0556316
26.2,0.253306,0.0665755
26.4,0.25513,0.0727314
26.6,0.257866,0.0745554
26.8,0.256726,0.0777474
27,0.260374,0.0832193
27.2,0.270406,0.0934793
27.4,0.280438,0.106931
27.6,0.29959,0.130415
27.8,0.313953,0.150023
28,0.328773,0.183083
28.2,0.341541,0.196534
28.4,0.362517,0.212266
28.6,0.379845,0.23347
28.8,0.395121,0.252622
29,0.413817,0.269722
29.2,0.425901,0.286594
29.4,0.433197,0.30073
29.6,0.443228,0.314637
29.8,0.453488,0.331509
30,0.46124,0.342225
30.2,0.469676,0.354309
30.4,0.477656,0.360237
30.6,0.479708,0.367761
30.8,0.4829,0.376425
31,0.486776,0.383949
31.2,0.488372,0.384405
31.4,0.496352,0.389649
31.6,0.493844,0.389649
31.8,0.493616,0.391473
32,0.496352,0.391017
32.2,0.497264,0.389877
32.4,0.49886,0.389421
32.6,0.500228,0.389193
32.8,0.495212,0.388281
33,0.49886,0.386229
33.2,0.49886,0.384861
33.4,0.510488,0.390105
33.6,0.521204,0.393297
33.8,0.538988,0.398997
34,0.54902,0.401733
34.2,0.549704,0.396717
34.4,0.55814,0.394665
34.6,0.562927,0.393753
34.8,0.573643,0.405381
35,0.576151,0.406521
35.2,0.587095,0.405153
35.4,0.588919,0.395805
35.6,0.588463,0.387141
35.8,0.593479,0.380985
36,0.591427,0.369813
36.2,0.590971,0.360465
36.4,0.598039,0.370725
36.6,0.594163,0.360237
36.8,0.592567,0.349293
37,0.590971,0.333333
37.2,0.589147,0.323985
37.4,0.586867,0.309166
37.6,0.582307,0.307114
37.8,0.584131,0.307114
38,0.582535,0.301186
38.2,0.586411,0.301414
38.4,0.587779,0.306202
38.6,0.593935,0.308938
38.8,0.604195,0.308254
39,0.612175,0.314865
39.2,0.620155,0.315093
39.4,0.628363,0.317373
39.6,0.637711,0.323073
39.8,0.657091,0.352485
40,0.673279,0.369129
40.2,0.679663,0.370269
40.4,0.686275,0.369813
40.6,0.702234,0.393297
40.8,0.714546,0.400137
41,0.717738,0.403785
41.2,0.725034,0.405381
41.4,0.737346,0.437301
41.6,0.738942,0.425901
41.8,0.735978,0.420429
42,0.739854,0.422025
42.2,0.740766,0.422937
42.4,0.738486,0.417693
42.6,0.742134,0.415413
42.8,0.740538,0.410853
43,0.742362,0.432285
43.2,0.747606,0.424761
43.4,0.749658,0.415869
43.6,0.749658,0.407661
43.8,0.753078,0.396717
44,0.755814,0.388053
44.2,0.754446,0.376653
44.4,0.758094,0.370497
44.6,0.75855,0.362973
44.8,0.76767,0.362289
45,0.764478,0.350661
45.2,0.767442,0.347697
45.4,0.768126,0.339489
45.6,0.771546,0.324213
45.8,0.770178,0.310078
46,0.773142,0.300958
46.2,0.775422,0.285454
46.4,0.770862,0.28021
46.6,0.770862,0.262654
46.8,0.769494,0.24487
47,0.773826,0.235522
47.2,0.773598,0.222754
47.4,0.77793,0.21637
47.6,0.779526,0.213406
47.8,0.780438,0.205426
48,0.797082,0.232102
48.2,0.79275,0.222526
48.4,0.791154,0.21637
48.6,0.79275,0.20953
48.8,0.792066,0.205198
49,0.790242,0.201322
49.2,0.791382,0.196306
49.4,0.788418,0.188098
49.6,0.787962,0.186503
49.8,0.800274,0.198358
50,0.802098,0.189466
50.2,0.801186,0.185363
50.4,0.80073,0.177383
50.6,0.799362,0.170087
50.8,0.798906,0.165755
51,0.801414,0.162107
51.2,0.805518,0.159371
51.4,0.818969,0.178067
51.6,0.817829,0.164387
51.8,0.816005,0.155267
52,0.814865,0.145463
52.2,0.813953,0.141359
52.4,0.813497,0.134519
52.6,0.812585,0.132239
52.8,0.810306,0.130415
53,0.810306,0.119471
53.2,0.807114,0.115595
53.4,0.802326,0.112631
53.6,0.802326,0.109211
53.8,0.801642,0.105791
54,0.801414,0.106247
54.2,0.809394,0.105107
54.4,0.825809,0.102827
54.6,0.839945,0.106019
54.8,0.870041,0.136799
55,0.882125,0.135659
55.2,0.887597,0.137255
55.4,0.890333,0.140903
55.6,0.889421,0.138623
55.8,0.890789,0.134975
56,0.891701,0.133379
56.2,0.893981,0.126767
56.4,0.901505,0.139763
56.6,0.897857,0.133151
56.8,0.897629,0.124715
57,0.898085,0.120155
57.2,0.897857,0.117647
57.4,0.898085,0.116279
57.6,0.897629,0.108299
57.8,0.899453,0.107843
58,0.904697,0.0994072
58.2,0.905609,0.0964432
58.4,0.904469,0.0923393
58.6,0.902645,0.0866393
58.8,0.905609,0.0882353
59,0.904469,0.0813953
59.2,0.904241,0.0743274
59.4,0.904013,0.0711354
59.6,0.901277,0.0622435
59.8,0.903101,0.0558596
60,0.901733,0.0549476
60.2,0.902189,0.0497036
60.4,0.904469,0.0538076
60.6,0.904697,0.0487916
60.8,0.902645,0.0462836
61,0.901733,0.0451436
61.2,0.902873,0.0394437
61.4,0.903101,0.0346557
61.6,0.904469,0.0323757
61.8,0.904241,0.0321477
62,0.901733,0.0353397
62.2,0.904925,0.0316917
62.4,0.906065,0.0303238
62.6,0.906065,0.0316917
62.8,0.904469,0.0321477
63,0.904925,0.0316917
63.2,0.902189,0.0284998
63.4,0.901733,0.0282718
63.6,0.902645,0.0269038
63.8,0.902645,0.0328317
64,0.903557,0.0278158
64.2,0.902645,0.0275878
64.4,0.902417,0.0269038
64.6,0.902417,0.0280438
64.8,0.902417,0.0296398
65,0.901049,0.0271318
65.2,0.901049,0.0282718
65.4,0.900365,0.0367077
65.6,0.900821,0.0344277
65.8,0.901961,0.0328317
66,0.901049,0.0303238
66.2,0.901961,0.0275878
66.4,0.903329,0.0282718
66.6,0.902645,0.0294118
66.8,0.903101,0.0298678
67,0.900365,0.0330597
67.2,0.899681,0.0312358
67.4,0.898769,0.0314637
67.6,0.900821,0.0294118
67.8,0.900365,0.0253078
68,0.899225,0.0239398
68.2,0.898769,0.0243958
68.4,0.898541,0.0243958
68.6,0.899909,0.0223438
68.8,0.900137,0.0207478
69,0.899453,0.0189238
69.2,0.901277,0.0232558
69.4,0.900137,0.0196078
69.6,0.900365,0.0205198
69.8,0.898541,0.0198358
70,0.898313,0.0196078
70.2,0.899681,0.0184679
70.4,0.898997,0.0173279
70.6,0.899225,0.0157319
70.8,0.901505,0.0207478
71,0.898541,0.0159599
71.2,0.897401,0.0141359
71.4,0.898541,0.0125399
71.6,0.899681,0.0123119
71.8,0.898313,0.0109439
72,0.898085,0.0107159
72.2,0.897857,0.0111719
72.4,0.900821,0.0223438
72.6,0.902189,0.0182399
72.8,0.900821,0.0141359
73,0.899453,0.0155039
73.2,0.899909,0.0168719
73.4,0.900821,0.0141359
73.6,0.899225,0.0152759
73.8,0.899681,0.0139079
74,0.897857,0.0148199
74.2,0.900137,0.0209758
74.4,0.901505,0.0164159
74.6,0.901277,0.0175559
74.8,0.899909,0.0159599
75,0.898769,0.0166439
75.2,0.898313,0.0189238
75.4,0.897173,0.0191518
75.6,0.895577,0.0221158
75.8,0.897857,0.0266758
76,0.897173,0.0232558
76.2,0.897629,0.0218878
76.4,0.898541,0.0216598
76.6,0.901505,0.0205198
76.8,0.899453,0.0202918
77,0.897173,0.0191518
77.2,0.893525,0.0186959
77.4,0.895805,0.0250798
77.6,0.892157,0.0221158
77.8,0.893981,0.0189238
78,0.896033,0.0193798
78.2,0.894665,0.0209758
78.4,0.893981,0.0193798
78.6,0.896945,0.0159599
78.8,0.895805,0.0143639
79,0.898997,0.0143639
79.2,0.900137,0.0196078
79.4,0.902189,0.0175559
79.6,0.900821,0.0164159
79.8,0.901277,0.0175559
80,0.900821,0.0136799
80.2,0.900137,0.0125399
80.4,0.901505,0.0123119
80.6,0.901733,0.0120839
80.8,0.907433,0.0152759
81,0.905837,0.0123119
81.2,0.904469,0.0104879
81.4,0.904241,0.0127679
81.6,0.902189,0.0118559
81.8,0.902645,0.0143639
82,0.902189,0.0168719
82.2,0.901277,0.0175559
82.4,0.899225,0.0241678
82.6,0.898769,0.0237118
82.8,0.898997,0.0237118
83,0.899453,0.0257638
83.2,0.899225,0.0230278
83.4,0.899909,0.0232558
83.6,0.898085,0.0218878
83.8,0.898541,0.0221158
84,0.897173,0.0221158
84.2,0.896717,0.0218878
84.4,0.897401,0.0202918
84.6,0.897629,0.0207478
84.8,0.898541,0.0200638
85,0.896261,0.0214318
85.2,0.901049,0.0209758
85.4,0.900365,0.0193798
85.6,0.900365,0.0177839
85.8,0.895349,0.0230278
86,0.895349,0.0209758
86.2,0.895577,0.0241678
86.4,0.897173,0.0237118
86.6,0.896717,0.0212038
86.8,0.896261,0.0173279
87,0.895121,0.0175559
87.2,0.895805,0.0170999
87.4,0.895805,0.0225718
87.6,0.895121,0.0177839
87.8,0.891701,0.0136799
88,0.894437,0.0148199
88.2,0.891017,0.0155039
88.4,0.891701,0.0136799
88.6,0.891929,0.0120839
88.8,0.893297,0.0116279
89,0.890333,0.0118559
89.2,0.890789,0.0155039
89.4,0.890789,0.0170999
89.6,0.891473,0.0180119
89.8,0.891245,0.0200638
90,0.893981,0.0243958
90.2,0.892841,0.0257638
90.4,0.891929,0.0321477
90.6,0.889877,0.0346557
90.8,0.893297,0.0430917
91,0.891473,0.0405837
91.2,0.890789,0.0412677
91.4,0.888965,0.0419517
91.6,0.891017,0.0437756
91.8,0.888053,0.0430917
92,0.887141,0.0419517
92.2,0.887369,0.0405837
92.4,0.894437,0.0449156
92.6,0.893981,0.0433197
92.8,0.895577,0.0410397
93,0.897629,0.0385317
93.2,0.898997,0.0385317
93.4,0.897629,0.0392157
93.6,0.896033,0.0380757
93.8,0.896033,0.0373917
94,0.896261,0.0403557
94.2,0.900365,0.0433197
94.4,0.900593,0.0449156
94.6,0.897857,0.0481076
94.8,0.896489,0.0483356
95,0.900821,0.0606475
95.2,0.901733,0.0804834
95.4,0.902189,0.0973552
95.6,0.898313,0.110351
95.8,0.902189,0.137255
96,0.899909,0.156863
96.2,0.896033,0.177839
96.4,0.895805,0.203146
96.6,0.893297,0.23575
96.8,0.896717,0.260602
97,0.900593,0.284086
97.2,0.898997,0.301414
97.4,0.911081,0.333561
97.6,0.908801,0.344049
97.8,0.906977,0.373005
98,0.905837,0.409941
98.2,0.909941,0.451208
98.4,0.914957,0.479936
98.6,0.909257,0.497264
98.8,0.902417,0.510716
99,0.912905,0.533516
99.2,0.924305,0.548336
99.4,0.920429,0.553124
99.6,0.922709,0.587323
99.8,0.919745,0.608755
100,0.916781,0.620155
100.2,0.911081,0.631099
100.4,0.914957,0.635887
100.6,0.913133,0.635203
100.8,0.914957,0.647059
101,0.922709,0.664387
101.2,0.915413,0.675103
101.4,0.922481,0.688098
101.6,0.915869,0.691062
101.8,0.919517,0.697446
102,0.913817,0.70839
102.2,0.913361,0.707706
102.4,0.904469,0.707022
102.6,0.901277,0.697446
102.8,0.901277,0.705426
103,0.891701,0.70383
103.2,0.891473,0.705654
103.4,0.874601,0.712038
103.6,0.869129,0.717966
103.8,0.872321,0.725718
104,0.872549,0.73461
104.2,0.870725,0.73347
104.4,0.885317,0.73347
104.6,0.880073,0.735978
104.8,0.875513,0.74601
105,0.887825,0.751254
105.2,0.889649,0.747834
105.4,0.884177,0.752622
105.6,0.883949,0.745554
105.8,0.877793,0.73005
106,0.869357,0.715458
106.2,0.866393,0.706566
106.4,0.860237,0.69813
106.6,0.856817,0.692886
106.8,0.855905,0.709758
107,0.854309,0.720246
107.2,0.851117,0.708846
107.4,0.846557,0.715686
107.6,0.852941,0.727086
107.8,0.837893,0.711126
108,0.834929,0.713406
108.2,0.829001,0.71865
108.4,0.823301,0.709758
108.6,0.826265,0.70497
108.8,0.840857,0.687415
109,0.848837,0.668491
109.2,0.852713,0.642499
109.4,0.840173,0.626767
109.6,0.834245,0.610579
109.8,0.837893,0.588463
110,0.836297,0.577063
110.2,0.841313,0.564979
110.4,0.847469,0.560192
110.6,0.843821,0.558596
110.8,0.848609,0.556316
111,0.844277,0.564523
111.2,0.857729,0.583219
111.4,0.852941,0.574783
111.6,0.844733,0.554948
111.8,0.831509,0.536252
112,0.829229,0.545144
112.2,0.812813,0.549476
112.4,0.798906,0.550616
112.6,0.801642,0.556088
112.8,0.810078,0.55244
113,0.810306,0.557
113.2,0.831281,0.587095
113.4,0.838349,0.600319
113.6,0.837209,0.595075
113.8,0.841769,0.581167
114,0.838349,0.565207
114.2,0.829001,0.562927
114.4,0.834245,0.568627
114.6,0.831053,0.562016
114.8,0.822389,0.550844
115,0.812358,0.544688
115.2,0.815093,0.536936
115.4,0.787734,0.52508
115.6,0.694482,0.528272
115.8,0.662107,0.517784
116,0.642499,0.505472
116.2,0.602827,0.49202
116.4,0.579799,0.479708
116.6,0.5342,0.463292
116.8,0.5285,0.462152
117,0.509348,0.441176
117.2,0.503648,0.443228
117.4,0.496352,0.427497
117.6,0.489512,0.414273
117.8,0.493616,0.429093
118,0.491792,0.429321
118.2,0.503876,0.44528
118.4,0.505472,0.454628
118.6,0.484724,0.471272
118.8,0.483356,0.487004
119,0.468308,0.48062
119.2,0.450524,0.456224
119.4,0.431601,0.438212
119.6,0.414045,0.404925
119.8,0.388053,0.384405
120,0.389193,0.390333
120.2,0.379845,0.384861
120.4,0.372321,0.373461
120.6,0.354765,0.370497
120.8,0.344277,0.351345
121,0.334017,0.347241
121.2,0.314865,0.340629
121.4,0.31213,0.337893
121.6,0.30073,0.332193
121.8,0.296398,0.328317
122,0.292978,0.329001
122.2,0.28705,0.317145
122.4,0.277474,0.286594
122.6,0.261286,0.262198
122.8,0.248974,0.247378
123,0.22663,0.238714
123.2,0.208846,0.22663
123.4,0.188554,0.216142
123.6,0.168263,0.196078
123.8,0.165299,0.198814
124,0.162791,0.212038
124.2,0.151847,0.202006
124.4,0.158003,0.195394
124.6,0.173735,0.223894
124.8,0.188326,0.246466
125,0.197446,0.258778
125.2,0.215686,0.262882
125.4,0.249202,0.281122
125.6,0.285682,0.29275
125.8,0.325125,0.303694
126,0.358641,0.315549
126.2,0.394437,0.339945
126.4,0.405153,0.341541
126.6,0.432969,0.354993
126.8,0.4658,0.377337
127,0.500228,0.422025
127.2,0.520064,0.433881
127.4,0.510032,0.401733
127.6,0.495212,0.386001
127.8,0.479936,0.370953
128,0.45782,0.362973
128.2,0.44414,0.349749
128.4,0.400593,0.322161
128.6,0.379161,0.303238
128.8,0.354993,0.290014
129,0.331281,0.272914
129.2,0.313269,0.258322
129.4,0.299362,0.250798
129.6,0.29047,0.24487
129.8,0.268354,0.22891
130,0.23689,0.19471
130.2,0.204058,0.155495
130.4,0.172367,0.132467
130.6,0.138851,0.109667
130.8,0.104651,0.0839033
131,0.0731874,0.0688554
131.2,0.0449156,0.0544916
131.4,0.0257638,0.0435477
131.6,0.0143639,0.0401277
131.8,0.0118559,0.0417237
132,0.0125399,0.0410397
132.2,0.0120839,0.0398997
132.4,0.0102599,0.0389877
132.6,0.0111719,0.0380757
132.8,0.0118559,0.0364797
133,0.0109439,0.0335157
133.2,0.0123119,0.0330597
133.4,0.0196078,0.0385317
133.6,0.0565435,0.0668035
133.8,0.107159,0.115595
134,0.159827,0.160055
134.2,0.221614,0.209302
134.4,0.277474,0.24943
134.6,0.333561,0.298906
134.8,0.373917,0.342909
135,0.404469,0.362745
135.2,0.438212,0.378021
135.4,0.431829,0.381441
135.6,0.418377,0.362517
135.8,0.399453,0.339945
136,0.360921,0.302098
136.2,0.335157,0.26653
136.4,0.304606,0.251026
136.6,0.278842,0.23233
136.8,0.253534,0.217282
137,0.226174,0.192202
137.2,0.197902,0.168947
137.4,0.159827,0.134975
137.6,0.131099,0.114683
137.8,0.103511,0.0882353
138,0.0816233,0.0681715
138.2,0.0565435,0.0542636
138.4,0.0387597,0.0394437
138.6,0.0237118,0.0321477
138.8,0.0205198,0.0282718
139,0.0182399,0.0253078
139.2,0.0175559,0.0227998
139.4,0.0161879,0.0175559
139.6,0.0159599,0.0161879
139.8,0.0177839,0.0184679
140,0.0232558,0.0227998
140.2,0.0371637,0.0357957
140.4,0.0574555,0.0497036
140.6,0.0811674,0.0672595
140.8,0.113087,0.0902873
141,0.148427,0.112403
141.2,0.182171,0.132695
141.4,0.221158,0.160511
141.6,0.25969,0.191974
141.8,0.306202,0.228226
142,0.348609,0.26539
142.2,0.378249,0.266302
142.4,0.383949,0.278842
142.6,0.381213,0.281578
142.8,0.379845,0.28477
143,0.369813,0.28819
143.2,0.360693,0.280666
143.4,0.351801,0.283174
143.6,0.306886,0.292294
143.8,0.300958,0.289102
144,0.30187,0.273142
144.2,0.299362,0.269038
144.4,0.284542,0.26539
144.6,0.266074,0.255358
144.8,0.249886,0.231418
145,0.229138,0.198814
145.2,0.189922,0.153899
145.4,0.155723,0.121523
145.6,0.132239,0.107615
145.8,0.102599,0.0866393
146,0.0802554,0.0686275
146.2,0.0633835,0.0512996
146.4,0.0467396,0.0371637
146.6,0.0312358,0.0253078
146.8,0.0269038,0.0191518
147,0.0207478,0.0145919
147.2,0.0161879,0.00980392
147.4,0.0118559,0.00661195
147.6,0.0100319,0.00478796
147.8,0.0109439,0.00478796
148,0.00980392,0.00433197
148.2,0.00980392,0.00433197
148.4,0.0109439,0.00569995
148.6,0.0113999,0.00569995
148.8,0.0111719,0.00615595
149,0.0100319,0.00547196
149.2,0.0100319,0.00524396
149.4,0.0104879,0.00569995
149.6,0.0100319,0.00478796
149.8,0.0113999,0.00569995
150,0.0118559,0.00638395
150.2,0.0129959,0.00638395
150.4,0.0127679,0.00706794
150.6,0.0129959,0.00706794
150.8,0.0145919,0.00661195
151,0.0143639,0.00775194
151.2,0.0298678,0.0227998
151.4,0.0547196,0.0389877
151.6,0.0720474,0.0569995
151.8,0.0839033,0.0672595
152,0.0959872,0.0743274
152.2,0.0987232,0.0829913
152.4,0.101459,0.0882353
152.6,0.106019,0.0950752
152.8,0.106247,0.0948472
153,0.105791,0.0916553
153.2,0.105563,0.0900593
153.4,0.117191,0.0932513
153.6,0.117191,0.0998632
153.8,0.111719,0.0927953
154,0.105563,0.0880073
154.2,0.0916553,0.0772914
154.4,0.0802554,0.0677155
154.6,0.0686275,0.0590515
154.8,0.0652075,0.0542636
155,0.0542636,0.0453716
155.2,0.0524396,0.0376197
155.4,0.0485636,0.0362517
155.6,0.0383037,0.0314637
155.8,0.0335157,0.0271318
156,0.0307798,0.0253078
156.2,0.0275878,0.0196078
156.4,0.0239398,0.0150479
156.6,0.0198358,0.0155039
156.8,0.0189238,0.0136799
157,0.0184679,0.0100319
157.2,0.0182399,0.00752394
157.4,0.0166439,0.00661195
157.6,0.0196078,0.00911993
157.8,0.0202918,0.0102599
158,0.0212038,0.0118559
158.2,0.0218878,0.0136799
158.4,0.0202918,0.0120839
158.6,0.0198358,0.0139079
158.8,0.0150479,0.0100319
159,0.0351117,0.0246238
159.2,0.0601915,0.0451436
159.4,0.0677155,0.0540356
159.6,0.0731874,0.0588235
159.8,0.0756954,0.0679435
160,0.0784314,0.0782034
160.2,0.0809394,0.0823073
160.4,0.0811674,0.0811674
160.6,0.0816233,0.0829913
160.8,0.0766074,0.0686275
161,0.0617875,0.0554036
161.2,0.0535796,0.0462836
161.4,0.0360237,0.0282718
161.6,0.0237118,0.0143639
161.8,0.0125399,0.00433197
162,0.00592795,0.000683995
162.2,0.0143639,0.00957592
162.4,0.0378477,0.0330597
162.6,0.0474236,0.0371637
162.8,0.0528956,0.0453716
163,0.0560876,0.0405837
163.2,0.0590515,0.0476516
163.4,0.0592795,0.0490196
163.6,0.0615595,0.0540356
163.8,0.0629275,0.0444596
164,0.0638395,0.0544916
164.2,0.0535796,0.0515276
164.4,0.0394437,0.0396717
164.6,0.0289558,0.0275878
164.8,0.0191518,0.0180119
165,0.0125399,0.0109439
165.2,0.0120839,0.0134519
165.4,0.0148199,0.0148199
165.6,0.0159599,0.0164159
165.8,0.0173279,0.0180119
166,0.0186959,0.0212038
166.2,0.0184679,0.0214318
166.4,0.0189238,0.0218878
166.6,0.0196078,0.0232558
166.8,0.0198358,0.0259918
167,0.0207478,0.0271318
167.2,0.0237118,0.0269038
167.4,0.0398997,0.0362517
167.6,0.0622435,0.0533516
167.8,0.0668035,0.0633835
168,0.0690834,0.0670315
168.2,0.0718194,0.0702234
168.4,0.0786594,0.0843593
168.6,0.0816233,0.0898313
168.8,0.0786594,0.0791154
169,0.0836753,0.0877793
169.2,0.0839033,0.0864113
169.4,0.0854993,0.0804834
169.6,0.0820793,0.0793434
169.8,0.0813953,0.0740994
170,0.0722754,0.0704514
170.2,0.0617875,0.0613315
170.4,0.0446876,0.0462836
170.6,0.0310078,0.0335157
170.8,0.0193798,0.0209758
171,0.00843593,0.00775194
171.2,0.00273598,0.00410397
171.4,0.00227998,0.00433197
171.6,0.00250798,0.00433197
171.8,0.00227998,0.00410397
172,0.00159599,0.00364797
172.2,0.00159599,0.00341997
172.4,0.00136799,0.00341997
172.6,0.000911993,0.00341997
172.8,0.000227998,0.00319197
173,0,0.00319197
173.2,0.000227998,0.00319197
173.4,0,0.00296398
173.6,0,0.00250798
173.8,0.000227998,0.00250798
174,0.000455996,0.00273598
174.2,0.00113999,0.00273598
174.4,0.00159599,0.00273598
174.6,0.000911993,0.00182399
174.8,0.00136799,0.00250798
175,0.00797994,0.00843593
175.2,0.0294118,0.0287278
175.4,0.0428637,0.0412677
175.6,0.0487916,0.0469676
175.8,0.0533516,0.0542636
176,0.0768354,0.0841313
176.2,0.107387,0.112175
176.4,0.134063,0.134975
176.6,0.158459,0.162107
176.8,0.174419,0.180575
177,0.180575,0.184679
177.2,0.188554,0.183083
177.4,0.189922,0.20953
177.6,0.185135,0.194254
177.8,0.172367,0.188782
178,0.168947,0.176015
178.2,0.170087,0.183083
178.4,0.169175,0.169859
178.6,0.161195,0.150935
178.8,0.145919,0.134975
179,0.134747,0.134063
179.2,0.116963,0.121523
179.4,0.107843,0.108983
179.6,0.0975832,0.0973552
179.8,0.0791154,0.0825353
180,0.0695394,0.0727314
180.2,0.0554036,0.0551756
180.4,0.0512996,0.0485636
180.6,0.0517556,0.0497036
180.8,0.0531236,0.0462836
181,0.0535796,0.0485636
181.2,0.0531236,0.0478796
181.4,0.0515276,0.0533516
181.6,0.0544916,0.0554036
181.8,0.0572275,0.0574555
182,0.0729594,0.0720474
182.2,0.0918833,0.0804834
182.4,0.0953032,0.0880073
182.6,0.101915,0.0955312
182.8,0.105335,0.0998632
183,0.106703,0.101003
183.2,0.113087,0.106475
183.4,0.117191,0.118331
183.6,0.117191,0.119699
183.8,0.122663,0.119699
184,0.124031,0.119927
184.2,0.125399,0.122891
184.4,0.123575,0.121067
184.6,0.126995,0.126767
184.8,0.127907,0.124259
185,0.127679,0.129503
185.2,0.129275,0.129275
185.4,0.132923,0.135431
185.6,0.135431,0.134519
185.8,0.135659,0.132011
186,0.137255,0.135203
186.2,0.137255,0.132239
186.4,0.136343,0.134063
186.6,0.134291,0.127679
186.8,0.135887,0.125627
187,0.136115,0.124259
187.2,0.139079,0.121751
187.4,0.140447,0.119471
187.6,0.141359,0.119015
187.8,0.139079,0.114911
188,0.139535,0.114455
188.2,0.141815,0.114455
188.4,0.142271,0.113087
188.6,0.141587,0.110351
188.8,0.140447,0.108983
189,0.141587,0.108983
189.2,0.142955,0.109211
189.4,0.140675,0.103511
189.6,0.137483,0.0959872
189.8,0.139535,0.0948472
190,0.141587,0.0934793
190.2,0.143639,0.0914273
190.4,0.142271,0.0880073
190.6,0.140903,0.0827633
190.8,0.138623,0.0772914
191,0.136571,0.0740994
191.2,0.139763,0.0706794
191.4,0.141815,0.0670315
191.6,0.142955,0.0665755
191.8,0.142499,0.0626995
192,0.145919,0.0665755
192.2,0.152987,0.0715914
192.4,0.152759,0.0727314
192.6,0.155039,0.0759234
192.8,0.157091,0.0754674
193,0.151391,0.0677155
193.2,0.151619,0.0647515
193.4,0.153443,0.0633835
193.6,0.153899,0.0588235
193.8,0.151163,0.0581395
194,0.153443,0.0617875
194.2,0.152075,0.0585955
194.4,0.152075,0.0567715
194.6,0.152987,0.0512996
194.8,0.152075,0.0494756
195,0.154127,0.0467396
