Time,Queue Density,Dynamic Density
74,0.897103,0.0180819
74.2,0.896603,0.0196803
74.4,0.895405,0.0197802
74.6,0.895504,0.017982
74.8,0.896304,0.0186813
75,0.897502,0.0178821
75.2,0.895305,0.01998
75.4,0.895205,0.020979
75.6,0.893606,0.0231768
75.8,0.898102,0.0270729
76,0.898501,0.024975
76.2,0.898202,0.0217782
76.4,0.8997,0.0241758
76.6,0.897602,0.0223776
76.8,0.898102,0.0225774
77,0.896703,0.0214785
77.2,0.895704,0.0207792
77.4,0.892408,0.0263736
77.6,0.889311,0.0246753
77.8,0.888511,0.0221778
78,0.892907,0.0197802
78.2,0.892607,0.0185814
78.4,0.893407,0.0176823
78.6,0.893506,0.015984
78.8,0.892507,0.0166833
79,0.893107,0.015984
79.2,0.899401,0.0180819
79.4,0.900899,0.0151848
79.6,0.901199,0.0161838
79.8,0.901698,0.0156843
80,0.902597,0.012987
80.2,0.901598,0.0112887
80.4,0.901499,0.010989
80.6,0.901798,0.0115884
80.8,0.9005,0.0158841
81,0.900899,0.0133866
81.2,0.9001,0.0116883
81.4,0.896603,0.0126873
81.6,0.897103,0.0115884
81.8,0.897802,0.0128871
82,0.896204,0.0152847
82.2,0.897702,0.0170829
82.4,0.8996,0.0245754
82.6,0.898901,0.0226773
82.8,0.898102,0.0222777
83,0.898202,0.0215784
83.2,0.899201,0.0213786
83.4,0.896703,0.0210789
83.6,0.896803,0.0196803
83.8,0.895804,0.0192807
84,0.895704,0.0196803
84.2,0.895005,0.0218781
84.4,0.893806,0.0203796
84.6,0.892707,0.0205794
84.8,0.895005,0.0206793
85,0.894006,0.0198801
85.2,0.894705,0.0201798
85.4,0.893706,0.0192807
85.6,0.893806,0.0174825
85.8,0.893806,0.0238761
86,0.893506,0.0238761
86.2,0.894306,0.0248751
86.4,0.892408,0.0246753
86.6,0.894406,0.0222777
86.8,0.894306,0.0198801
87,0.893706,0.0195804
87.2,0.894605,0.0187812
87.4,0.891808,0.0207792
87.6,0.891908,0.0170829
87.8,0.89021,0.0135864
88,0.891109,0.0144855
88.2,0.89031,0.0136863
88.4,0.889111,0.0126873
88.6,0.888412,0.0115884
88.8,0.890509,0.0111888
89,0.888312,0.00869131
89.2,0.887413,0.0146853
89.4,0.887113,0.0148851
89.6,0.888012,0.0144855
89.8,0.89011,0.0180819
90,0.890509,0.0208791
90.2,0.891409,0.0252747
90.4,0.891009,0.0298701
90.6,0.891608,0.0330669
90.8,0.893007,0.0416583
91,0.891409,0.0411588
91.2,0.892108,0.0411588
91.4,0.893407,0.0426573
91.6,0.893706,0.0426573
91.8,0.890709,0.0427572
92,0.890509,0.0422577
92.2,0.89031,0.0405594
92.4,0.896104,0.0472527
92.6,0.894206,0.0431568
92.8,0.894306,0.0418581
93,0.895005,0.0407592
93.2,0.896803,0.0411588
93.4,0.897802,0.0408591
93.6,0.898701,0.0405594
93.8,0.898302,0.0393606
94,0.897702,0.0403596
94.2,0.898402,0.0437562
94.4,0.898801,0.0451548
94.6,0.898402,0.0482517
94.8,0.898002,0.0523477
95,0.899401,0.0617383
95.2,0.898102,0.0781219
